token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
SYRUP,SHORT,2025-07-17,2025-08-16,0.44281,0.44055,0.44236718999999997,0.4409905499999999,5.0,0.0031119848648812317,0.0045,0.011059924324406157,-0.05612382000558178,-0.04506389568117562
MOVE,SHORT,2025-07-17,2025-08-16,0.15268,0.13775,0.15252732000000002,0.13788775,5.0,0.0959799857494383,0.0045,0.47539992874719156,-0.11732503641636133,0.35807489233083023
JTO,SHORT,2025-07-17,2025-08-16,1.9088,1.7709,1.9068912,1.7726708999999998,5.0,0.070386973310276,0.0045,0.34743486655138,0.07167759630148275,0.41911246285286274
ADA,LONG,2025-07-18,2025-08-17,0.81787,0.95137,0.8186878699999999,0.95041863,5.0,0.16090474138819252,0.0045,0.8000237069409627,0.06774890919120373,0.8677726161321664
ETH,LONG,2025-07-18,2025-08-17,3550.7,4461.4,3554.2506999999996,4456.9385999999995,5.0,0.2539741780173244,0.0045,1.265370890086622,0.08763877689549306,1.3530096669821152
RUNE,LONG,2025-07-18,2025-08-17,1.6133,1.3697,1.6149132999999998,1.3683303,5.0,-0.15269116924109785,0.0045,-0.7679558462054892,0.04694965651555412,-0.721006189689935
OMNI,SHORT,2025-07-18,2025-08-17,2.6419,4.073,2.6392581,4.077073,5.0,-0.5447799516083706,0.0045,-2.728399758041853,-1.9149056269738072,-4.64330538501566
ZEREBRO,SHORT,2025-07-18,2025-08-17,0.031951,0.027632,0.031919049,0.027659631999999996,5.0,0.13344435794437365,0.0045,0.6627217897218682,0.13170681508109783,0.7944286048029661
SEI,SHORT,2025-07-18,2025-08-17,0.35116,0.34195,0.35080884,0.34229194999999996,5.0,0.02427786597395908,0.0045,0.11688932986979539,0.03982425316753706,0.15671358303733246
ADA,LONG,2025-07-19,2025-08-18,0.82957,0.91935,0.83039957,0.91843065,5.0,0.10601050768848548,0.0045,0.5255525384424274,0.06068768834355851,0.586240226785986
AVAX,LONG,2025-07-19,2025-08-18,24.973,23.825,24.997972999999995,23.801175,5.0,-0.04787580177000728,0.0045,-0.2438790088500364,0.08087807194959369,-0.1630009369004427
RENDER,LONG,2025-07-19,2025-08-18,4.157,3.7661,4.161156999999999,3.7623339,5.0,-0.09584428080939979,0.0045,-0.4837214040469989,0.058349801476488404,-0.42537160257051054
OMNI,SHORT,2025-07-19,2025-08-18,2.6349,3.9124,2.6322651,3.9163123999999994,5.0,-0.48781078319201177,0.0045,-2.443553915960059,-1.9319573483356978,-4.375511264295756
MOVE,SHORT,2025-07-19,2025-08-18,0.1611,0.13202,0.1609389,0.13215201999999998,5.0,0.17886837799935265,0.0045,0.8898418899967633,-0.11242795726542806,0.7774139327313352
ZEREBRO,SHORT,2025-07-19,2025-08-18,0.030783,0.027181,0.030752217000000002,0.027208180999999998,5.0,0.11524489437623323,0.0045,0.5717244718811662,0.12739696029961026,0.6991214321807764
DOT,LONG,2025-07-20,2025-08-19,4.5368,3.7412,4.5413368,3.7374588,5.0,-0.17701351725333378,0.0045,-0.8895675862666689,0.042383315701942655,-0.8471842705647262
ATOM,LONG,2025-07-20,2025-08-19,5.2366,4.3081,5.241836599999999,4.303791899999999,5.0,-0.17895344162387664,0.0045,-0.8992672081193831,0.03915204729987196,-0.8601151608195111
AVAX,LONG,2025-07-20,2025-08-19,25.32,22.494,25.345319999999997,22.471505999999998,5.0,-0.11338637665651882,0.0045,-0.5714318832825941,0.07911590403378219,-0.4923159792488119
SYRUP,SHORT,2025-07-20,2025-08-19,0.42365,0.40282,0.42322635000000003,0.40322282,5.0,0.04726437756061277,0.0045,0.23182188780306384,-0.07111881509972147,0.1607030727033424
HYPER,SHORT,2025-07-20,2025-08-19,0.35842,0.31744,0.35806158,0.31775743999999995,5.0,0.11256203472039654,0.0045,0.5583101736019828,-0.6025309802161125,-0.04422080661412975
GRIFFAIN,SHORT,2025-07-20,2025-08-19,0.053312,0.035683,0.053258688,0.035718682999999994,5.0,0.32933603246103255,0.0045,1.6421801623051628,0.06777527013471492,1.7099554324398778
GMT,LONG,2025-07-21,2025-08-20,0.056933,0.042747,0.05698993299999999,0.042704253,5.0,-0.2506702367942773,0.0045,-1.2578511839713864,0.02023118187666583,-1.2376200020947206
STX,LONG,2025-07-21,2025-08-20,0.86881,0.6788,0.8696788099999999,0.6781212,5.0,-0.22026247828206824,0.0045,-1.105812391410341,0.05293773090863857,-1.0528746605017025
MINA,LONG,2025-07-21,2025-08-20,0.23309,0.18778,0.23332308999999996,0.18759222,5.0,-0.1959980471714135,0.0045,-0.9844902358570675,0.04372878253326751,-0.9407614533238
SYRUP,SHORT,2025-07-21,2025-08-20,0.4142,0.42398,0.41378580000000004,0.42440397999999996,5.0,-0.025661054584279887,0.0045,-0.13280527292139943,-0.07630008106104655,-0.20910535398244598
HYPER,SHORT,2025-07-21,2025-08-20,0.3463,0.36041,0.3459537,0.36077041,5.0,-0.042828592381003616,0.0045,-0.21864296190501809,-0.6241278959789561,-0.8427708578839742
GRIFFAIN,SHORT,2025-07-21,2025-08-20,0.053772,0.037901,0.053718228,0.03793890099999999,5.0,0.29374250766425153,0.0045,1.4642125383212576,0.0652917358002576,1.5295042741215152
GMT,LONG,2025-07-22,2025-08-21,0.055985,0.041105,0.056040984999999995,0.041063895,5.0,-0.2672524403345158,0.0045,-1.3407622016725789,0.01976365882186939,-1.3209985428507094
AVAX,LONG,2025-07-22,2025-08-21,24.884,22.815,24.908883999999997,22.792185,5.0,-0.08497767302621817,0.0045,-0.42938836513109085,0.07004933308397118,-0.3593390320471197
NEAR,LONG,2025-07-22,2025-08-21,2.9214,2.4526,2.9243213999999997,2.4501474,5.0,-0.16214838765670547,0.0045,-0.8152419382835273,0.04161944528145915,-0.7736224930020682
MOVE,SHORT,2025-07-22,2025-08-21,0.18156,0.1261,0.18137844,0.12622609999999998,5.0,0.3040732955912512,0.0045,1.515866477956256,-0.10017660086634332,1.4156898770899127
JTO,SHORT,2025-07-22,2025-08-21,2.138,1.7406,2.135862,1.7423405999999997,5.0,0.18424476862269204,0.0045,0.9167238431134602,0.04050727120485781,0.9572311143183181
SYRUP,SHORT,2025-07-22,2025-08-21,0.44783,0.40841,0.44738217,0.40881840999999997,5.0,0.08619869674287658,0.0045,0.42649348371438295,-0.07696845017980936,0.3495250335345736
SOL,LONG,2025-07-23,2025-08-22,188.47,199.01,188.65846999999997,198.81099,5.0,0.05381428143671493,0.0045,0.26457140718357464,0.05857621092874867,0.3231476181123233
GMT,LONG,2025-07-23,2025-08-22,0.052125,0.044352,0.05217712499999999,0.044307648000000005,5.0,-0.15082235749861625,0.0045,-0.7586117874930812,0.02072135171499963,-0.7378904357780816
AVAX,LONG,2025-07-23,2025-08-22,23.857,25.094,23.880856999999995,25.068906000000002,5.0,0.04974901026374417,0.0045,0.24424505131872085,0.06907189863881352,0.31331694995753434
SEI,SHORT,2025-07-23,2025-08-22,0.32821,0.32582,0.32788179,0.32614582,5.0,0.005294499581693851,0.0045,0.021972497908469255,0.004987450911516009,0.026959948819985265
HYPER,SHORT,2025-07-23,2025-08-22,0.4092,0.33509,0.4087908,0.33542509,5.0,0.17947006145930883,0.0045,0.8928503072965441,-0.5313744957242678,0.3614758115722764
SYRUP,SHORT,2025-07-23,2025-08-22,0.46577,0.43557,0.46530423000000004,0.43600556999999995,5.0,0.06296667451314612,0.0045,0.3103333725657306,-0.07896578008235601,0.23136759248337463
BNB,LONG,2025-07-24,2025-08-23,779.35,884.07,780.1293499999999,883.1859300000001,6.0,0.13210191361214674,0.0054,0.7872114816728805,0.0665977329092823,0.8538092145821627
AVAX,LONG,2025-07-24,2025-08-23,24.001,26.001,24.025001,25.974999,6.0,0.08116536602849676,0.0054,0.48159219617098054,0.07845561338658841,0.5600478095575689
ALT,SHORT,2025-07-24,2025-08-23,0.033558,0.037607,0.033524441999999995,0.037644607,6.0,-0.12290033045143609,0.0054,-0.7428019827086164,0.04037326221302655,-0.7024287204955899
HYPER,SHORT,2025-07-24,2025-08-23,0.42951,0.33027,0.42908049,0.33060027,6.0,0.22951456031011808,0.0054,1.3716873618607084,-0.5805944918005663,0.7910928700601421
kNEIRO,SHORT,2025-07-24,2025-08-23,0.45843,0.40313,0.45797157,0.40353312999999996,6.0,0.11886860138501618,0.0054,0.707811608310097,0.04710065194274833,0.7549122602528454
BNB,LONG,2025-07-25,2025-08-24,774.63,870.13,775.4046299999999,869.25987,6.0,0.12104033993193994,0.0054,0.7208420395916396,0.06636555459720174,0.7872075941888413
TRX,LONG,2025-07-25,2025-08-24,0.31491,0.36515,0.31522490999999997,0.36478485,6.0,0.15722088714372234,0.0054,0.9379253228623341,0.06656073594929411,1.0044860588116282
kNEIRO,SHORT,2025-07-25,2025-08-24,0.44895,0.3922,0.44850105,0.39259219999999995,6.0,0.1246571217614765,0.0054,0.7425427305688591,0.047838465823337534,0.7903811963921966
OMNI,SHORT,2025-07-25,2025-08-24,2.3875,3.7575,2.3851125,3.7612574999999993,6.0,-0.576972784302627,0.0054,-3.467236705815762,-2.6841341017764067,-6.151370807592169
HYPER,SHORT,2025-07-25,2025-08-24,0.53101,0.32561,0.53047899,0.32593561,6.0,0.3855824337171205,0.0054,2.308094602302723,-0.399052951281769,1.9090416510209538
DOT,LONG,2025-07-26,2025-08-25,4.195,3.7772,4.199195,3.7734228,5.0,-0.10139376713870148,0.0045,-0.5114688356935073,0.0424325134390282,-0.4690363222544791
STX,LONG,2025-07-26,2025-08-25,0.81781,0.62838,0.81862781,0.6277516200000001,5.0,-0.23316602205341633,0.0045,-1.1703301102670816,0.042539847503916345,-1.1277902627631653
SUI,LONG,2025-07-26,2025-08-25,4.2101,3.3721,4.2143101,3.3687279,5.0,-0.2006454627057462,0.0045,-1.007727313528731,0.05466639890600362,-0.9530609146227274
SYRUP,SHORT,2025-07-26,2025-08-25,0.54928,0.39857,0.54873072,0.3989685699999999,5.0,0.2729246687701394,0.0045,1.360123343850697,0.032523762448373586,1.3926471062990706
HYPER,SHORT,2025-07-26,2025-08-25,0.50037,0.29598,0.49986962999999995,0.29627598,5.0,0.40729349770659196,0.0045,2.0319674885329597,-0.1623270123401776,1.869640476192782
KAITO,SHORT,2025-07-26,2025-08-25,1.3628,1.009,1.3614372,1.0100089999999997,5.0,0.25813030523919883,0.0045,1.2861515261959942,0.00944332776403495,1.295594853960029
AVAX,LONG,2025-07-27,2025-08-26,25.427,24.229,25.452426999999997,24.204771,5.0,-0.04901913676051387,0.0045,-0.24959568380256936,0.06402935105102159,-0.18556633275154777
INJ,LONG,2025-07-27,2025-08-26,15.445,13.545,15.460444999999998,13.531455,5.0,-0.12476937112741575,0.0045,-0.6283468556370787,0.046854536408007665,-0.5814923192290711
DOT,LONG,2025-07-27,2025-08-26,4.1792,3.9073,4.183379199999999,3.9033927000000004,5.0,-0.06692831001311066,0.0045,-0.3391415500655533,0.04226255524011546,-0.29687899482543784
OMNI,SHORT,2025-07-27,2025-08-26,2.7935,3.5053,2.7907064999999998,3.5088052999999997,5.0,-0.2573179228987355,0.0045,-1.2910896144936774,-1.93798625379111,-3.229075868284787
SYRUP,SHORT,2025-07-27,2025-08-26,0.56999,0.40962,0.56942001,0.41002961999999993,5.0,0.27991708615930105,0.0045,1.3950854307965053,0.03216496004742615,1.4272503908439313
kNEIRO,SHORT,2025-07-27,2025-08-26,0.46755,0.36143,0.46708245000000004,0.3617914299999999,5.0,0.22542277064788052,0.0045,1.1226138532394028,0.03776590532384593,1.1603797585632487
BNB,LONG,2025-07-28,2025-08-27,832.39,860.56,833.2223899999999,859.69944,5.0,0.03177669049435899,0.0045,0.15438345247179494,0.04024994186390023,0.19463339433569515
LINK,LONG,2025-07-28,2025-08-27,18.233,24.187,18.251233,24.162813,5.0,0.3239003085435379,0.0045,1.6150015427176896,0.09292715208254698,1.7079286948002366
MINA,LONG,2025-07-28,2025-08-27,0.20887,0.17969,0.20907886999999997,0.17951030999999998,5.0,-0.1414229950640158,0.0045,-0.7116149753200789,0.04113236485721872,-0.6704826104628602
MOVE,SHORT,2025-07-28,2025-08-27,0.1443,0.12271,0.1441557,0.12283270999999998,5.0,0.1479163848533219,0.0045,0.7350819242666096,-0.07076650216671974,0.6643154220998898
LAUNCHCOIN,SHORT,2025-07-28,2025-08-27,0.088221,0.051829,0.088132779,0.051880828999999996,5.0,0.4113333360338042,0.0045,2.052166680169021,0.06651813754961138,2.1186848177186324
BABY,SHORT,2025-07-28,2025-08-27,0.056948,0.04897,0.056891052,0.049018969999999995,5.0,0.1383711800583333,0.0045,0.6873559002916665,0.024769932493698663,0.7121258327853651
AVAX,LONG,2025-07-29,2025-08-28,24.104,24.207,24.128103999999997,24.182793,5.0,0.002266609925089983,0.0045,0.006833049625449916,0.05828435074658168,0.06511740037203159
BNB,LONG,2025-07-29,2025-08-28,804.19,869.38,804.99419,868.51062,5.0,0.07890296698911581,0.0045,0.39001483494557904,0.03569673032456297,0.425711565270142
ATOM,LONG,2025-07-29,2025-08-28,4.553,4.6025,4.5575529999999995,4.5978975,5.0,0.008852228377816051,0.0045,0.03976114188908026,0.03803861019382551,0.07779975208290577
ALT,SHORT,2025-07-29,2025-08-28,0.037325,0.033319,0.037287675,0.033352319,5.0,0.10554039639103271,0.0045,0.5232019819551637,0.031953817597168505,0.5551557995523322
OMNI,SHORT,2025-07-29,2025-08-28,4.9867,3.3644,4.9817133,3.3677643999999995,5.0,0.3239746655031313,0.0045,1.6153733275156565,-1.082156958540599,0.5332163689750575
USUAL,SHORT,2025-07-29,2025-08-28,0.08219,0.06671,0.08210781,0.06677671,5.0,0.1867191440132187,0.0045,0.9290957200660936,-0.005353247924588415,0.9237424721415052
TRX,LONG,2025-07-30,2025-08-29,0.32751,0.33675,0.32783751,0.33641325,6.0,0.026158507609455667,0.0054,0.15155104565673402,0.06007323978983369,0.21162428544656772
TON,LONG,2025-07-30,2025-08-29,3.3655,3.0587,3.3688654999999996,3.0556413,6.0,-0.09297616660564206,0.0054,-0.5632569996338523,0.06180218258556776,-0.5014548170482845
kNEIRO,SHORT,2025-07-30,2025-08-29,0.42293,0.34277,0.42250707,0.34311276999999996,6.0,0.18791235848432083,0.0054,1.1220741509059249,0.04853318798682352,1.1706073388927485
VINE,SHORT,2025-07-30,2025-08-29,0.11585,0.068115,0.11573415,0.06818311499999999,6.0,0.41086433865890065,0.0054,2.459786031953404,0.037201876679360424,2.4969879086327644
HYPER,SHORT,2025-07-30,2025-08-29,0.43873,0.30429,0.43829127,0.30459429,6.0,0.3050413940483004,0.0054,1.8248483642898023,-0.12708049594803017,1.697767868341772
BTC,LONG,2025-07-31,2025-08-30,116788.0,108817.0,116904.78799999999,108708.183,5.0,-0.07011350980765632,0.0045,-0.3550675490382816,0.047918600554346,-0.3071489484839356
LTC,LONG,2025-07-31,2025-08-30,108.18,110.27,108.28818,110.15973,5.0,0.017283049728973182,0.0045,0.0819152486448659,0.05871897527481762,0.14063422391968353
BNB,LONG,2025-07-31,2025-08-30,796.3,859.05,797.0962999999998,858.1909499999999,5.0,0.07664651059100404,0.0045,0.3787325529550202,0.03723434105893479,0.415966894013955
VINE,SHORT,2025-07-31,2025-08-30,0.10086,0.069714,0.10075914000000001,0.069783714,5.0,0.30742050795590364,0.0045,1.5326025397795182,0.032958340736885014,1.5655608805164032
OMNI,SHORT,2025-07-31,2025-08-30,4.59,3.2412,4.5854099999999995,3.2444412,5.0,0.29244250786734444,0.0045,1.4577125393367223,-0.4944283259532082,0.9632842133835141
ALT,SHORT,2025-07-31,2025-08-30,0.034125,0.033844,0.034090875,0.033877844,5.0,0.006248915582248987,0.0045,0.026744577911244932,0.034737553819827155,0.06148213173107209
POLYX,LONG,2025-08-01,2025-08-31,0.13444,0.1325,0.13457444,0.1323675,5.0,-0.01639939946991413,0.0045,-0.08649699734957066,0.040970836426664686,-0.04552616092290597
LTC,LONG,2025-08-01,2025-08-31,106.27,110.2,106.37626999999999,110.0898,5.0,0.03490938345553953,0.0045,0.17004691727769766,0.059978769056905266,0.23002568633460294
POL,LONG,2025-08-01,2025-08-31,0.20051,0.28653,0.20071050999999998,0.28624347,5.0,0.42615087769942905,0.0045,2.126254388497145,0.046799820894630785,2.173054209391776
OMNI,SHORT,2025-08-01,2025-08-31,4.5042,3.236,4.4996958,3.239236,5.0,0.28012111396508177,0.0045,1.3961055698254088,-0.43881336408144533,0.9572922057439635
BLAST,SHORT,2025-08-01,2025-08-31,0.003081,0.002503,0.003077919,0.0025055029999999996,5.0,0.18597500454040555,0.0045,0.9253750227020279,-0.19569216809376722,0.7296828546082607
RESOLV,SHORT,2025-08-01,2025-08-31,0.17998,0.14584,0.17980002,0.14598583999999998,5.0,0.18806549632196942,0.0045,0.9358274816098472,0.03340635358833664,0.9692338351981838
LTC,LONG,2025-08-02,2025-09-01,104.71,109.31,104.81470999999998,109.20069000000001,6.0,0.04184508071433898,0.0054,0.24567048428603386,0.07359041787941789,0.3192609021654518
ATOM,LONG,2025-08-02,2025-09-01,4.0576,4.4357,4.061657599999999,4.4312643,6.0,0.09099898031778955,0.0054,0.5405938819067374,0.050110469221763064,0.5907043511285005
RESOLV,SHORT,2025-08-02,2025-09-01,0.16167,0.13919,0.16150833,0.13932919,6.0,0.13732505314122195,0.0054,0.8185503188473318,0.04425920571386008,0.8628095245611919
OMNI,SHORT,2025-08-02,2025-09-01,4.0595,3.0928,4.0554405,3.0958927999999997,6.0,0.23660751526252202,0.0054,1.4142450915751321,-0.5329022683224424,0.8813428232526898
USUAL,SHORT,2025-08-02,2025-09-01,0.06824,0.06111,0.06817176,0.061171109999999994,6.0,0.10269134902780865,0.0054,0.6107480941668519,0.0013084252386031982,0.6120565194054551
DOT,LONG,2025-08-03,2025-09-02,3.594,3.7449,3.5975939999999995,3.7411551,5.0,0.0399047530099284,0.0045,0.195023765049642,0.045923134108309616,0.24094689915795162
POLYX,LONG,2025-08-03,2025-09-02,0.13385,0.1279,0.13398385,0.12777210000000003,5.0,-0.04636193093421305,0.0045,-0.23630965467106524,0.042527799954061626,-0.1937818547170036
BRETT,LONG,2025-08-03,2025-09-02,0.052215,0.044872,0.05226721499999999,0.044827128,5.0,-0.14234710994262834,0.0045,-0.7162355497131416,0.0510811671307817,-0.6651543825823599
OMNI,SHORT,2025-08-03,2025-09-02,4.1298,3.0755,4.1256702,3.0785754999999995,5.0,0.2537999038313825,0.0045,1.2644995191569126,-0.41952209113043015,0.8449774280264825
USUAL,SHORT,2025-08-03,2025-09-02,0.07048,0.05896,0.07040952,0.059018959999999995,5.0,0.1617758507656352,0.0045,0.804379253828176,-0.001384325463516866,0.8029949283646591
CFX,SHORT,2025-08-03,2025-09-02,0.21739,0.17329,0.21717261,0.17346329,5.0,0.2012653437281985,0.0045,1.0018267186409926,0.027026763635064295,1.0288534822760569
BNB,LONG,2025-08-04,2025-09-03,760.59,856.85,761.3505899999999,855.99315,5.0,0.12430877606596473,0.0045,0.6170438803298237,0.04085745216182207,0.6579013324916458
ATOM,LONG,2025-08-04,2025-09-03,4.2643,4.5369,4.2685642999999995,4.5323631,5.0,0.06180035755816093,0.0045,0.3045017877908046,0.03855948084648743,0.343061268637292
AAVE,LONG,2025-08-04,2025-09-03,266.19,327.79,266.45619,327.46221,5.0,0.22895328496590767,0.0045,1.1402664248295384,0.06292448252401267,1.2031909073535512
FARTCOIN,SHORT,2025-08-04,2025-09-03,0.94832,0.79969,0.94737168,0.8004896899999999,5.0,0.15504156721256449,0.0045,0.7707078360628224,0.09054398369201833,0.8612518197548408
OMNI,SHORT,2025-08-04,2025-09-03,4.1612,3.2008,4.1570388,3.2040007999999998,5.0,0.22925886570988943,0.0045,1.1417943285494472,-0.40185429566905895,0.7399400328803882
KAITO,SHORT,2025-08-04,2025-09-03,1.1408,1.0552,1.1396592,1.0562551999999998,5.0,0.07318328145817649,0.0045,0.3614164072908824,0.02052336294252264,0.3819397702334051
LTC,LONG,2025-08-05,2025-09-04,120.01,109.79,120.13001,109.68021,5.0,-0.08698742304275174,0.0045,-0.4394371152137587,0.0538964672514803,-0.38554064796227844
ADA,LONG,2025-08-05,2025-09-04,0.71986,0.80399,0.72057986,0.80318601,5.0,0.11463843854864338,0.0045,0.5686921927432169,0.05212194718645759,0.6208141399296745
MNT,LONG,2025-08-05,2025-09-04,0.9171,1.1371,0.9180170999999999,1.1359629,5.0,0.23740930316003928,0.0045,1.1825465158001964,0.10971690169124847,1.292263417491445
FARTCOIN,SHORT,2025-08-05,2025-09-04,0.92615,0.74339,0.9252238500000001,0.7441333899999999,5.0,0.19572610455296863,0.0045,0.9741305227648431,0.093050457947728,1.0671809807125712
OMNI,SHORT,2025-08-05,2025-09-04,3.9478,3.0113,3.9438522,3.0143112999999997,5.0,0.23569364490890407,0.0045,1.1739682245445204,-0.40455500653550097,0.7694132180090194
REZ,SHORT,2025-08-05,2025-09-04,0.012077,0.010811,0.012064923,0.010821810999999999,5.0,0.10303522036568331,0.0045,0.5106761018284166,-0.09542661695619607,0.4152494848722205
LTC,LONG,2025-08-06,2025-09-05,120.03,113.16,120.15002999999999,113.04684,5.0,-0.05911933605010323,0.0045,-0.30009668025051617,0.05360259103776338,-0.2464940892127528
MNT,LONG,2025-08-06,2025-09-05,0.87623,1.1723,0.8771062299999999,1.1711277,5.0,0.3352176280859391,0.0045,1.6715881404296955,0.11396145471263501,1.7855495951423306
TRX,LONG,2025-08-06,2025-09-05,0.33593,0.33253,0.33626593,0.33219747,5.0,-0.012098936100960321,0.0045,-0.0649946805048016,0.04596182930453288,-0.01903285120026872
OMNI,SHORT,2025-08-06,2025-09-05,4.1594,3.1497,4.1552406,3.1528497,5.0,0.24123534507243696,0.0045,1.201676725362185,-0.35681847589387483,0.8448582494683101
