token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
SPX,SHORT,2025-06-13,2025-07-13,1.3569,1.6133,1.3555431,1.6149132999999998,5.0,-0.19134043026739597,0.0045,-0.9612021513369798,-0.022507379853543577,-0.9837095311905234
ETHFI,SHORT,2025-06-13,2025-07-13,1.0725,1.1679,1.0714275,1.1690678999999997,5.0,-0.09113113113113089,0.0045,-0.46015565565565447,0.0182351930665864,-0.4419204625890681
BNB,LONG,2025-06-16,2025-07-16,659.01,707.64,659.66901,706.93236,5.0,0.07164706736792147,0.0045,0.35373533683960734,0.012633641998538028,0.36636897883814534
LTC,LONG,2025-06-16,2025-07-16,88.804,98.679,88.892804,98.580321,5.0,0.10897976623619612,0.0045,0.5403988311809806,0.046594055224352025,0.5869928864053326
BTC,LONG,2025-06-16,2025-07-16,108650.0,119335.0,108758.65,119215.665,5.0,0.0961488120714996,0.0045,0.476244060357498,0.05124460112696784,0.5274886614844658
VIRTUAL,SHORT,2025-06-16,2025-07-16,1.9795,1.7937,1.9775205,1.7954937,5.0,0.09204799646830465,0.0045,0.45573998234152324,0.016709935828579277,0.4724499181701025
SPX,SHORT,2025-06-16,2025-07-16,1.5873,1.8154,1.5857127,1.8172153999999996,5.0,-0.14599283968653315,0.0045,-0.7344641984326656,-0.003046124789534699,-0.7375103232222003
ETHFI,SHORT,2025-06-16,2025-07-16,1.1268,1.3156,1.1256732,1.3169156,5.0,-0.16989158132218118,0.0045,-0.8539579066109059,0.01844352115880524,-0.8355143854521007
LTC,LONG,2025-06-17,2025-07-17,84.793,101.07,84.877793,100.96892999999999,5.0,0.1895800589442752,0.0045,0.9434002947213761,0.05494958385701075,0.9983498785783869
BNB,LONG,2025-06-17,2025-07-17,648.22,716.13,648.86822,715.41387,5.0,0.10255649444505084,0.0045,0.5082824722252542,0.016525797962558562,0.5248082701878128
XRP,LONG,2025-06-17,2025-07-17,2.1828,3.3089,2.1849828,3.3055911,5.0,0.5128682477500511,0.0045,2.5598412387502556,0.07930172317411377,2.639142961924369
SPX,SHORT,2025-06-17,2025-07-17,1.3684,1.8487,1.3670316,1.8505486999999998,5.0,-0.3536985538593254,0.0045,-1.772992769296627,0.017428640321079637,-1.7555641289755473
ALT,SHORT,2025-06-17,2025-07-17,0.035829,0.03407,0.035793171,0.03410407,5.0,0.04719059398229898,0.0045,0.2314529699114949,-0.12739588240233032,0.10405708750916456
VIRTUAL,SHORT,2025-06-17,2025-07-17,1.7217,1.7703,1.7199783,1.7720702999999998,5.0,-0.03028642861366321,0.0045,-0.15593214306831607,0.021724209068974883,-0.1342079339993412
LTC,LONG,2025-06-18,2025-07-18,84.156,102.2,84.240156,102.0978,5.0,0.21198493507063315,0.0045,1.0554246753531658,0.06315012314145049,1.1185747984946162
BNB,LONG,2025-06-18,2025-07-18,639.19,732.17,639.82919,731.43783,5.0,0.1431767125222904,0.0045,0.711383562611452,0.022046988715214766,0.7334305513266668
XRP,LONG,2025-06-18,2025-07-18,2.139,3.4349,2.1411389999999995,3.4314651,5.0,0.6026353730421056,0.0045,3.0086768652105276,0.08924586224943828,3.0979227274599657
SPX,SHORT,2025-06-18,2025-07-18,1.3164,1.6837,1.3150836,1.6853836999999998,5.0,-0.28157913306804216,0.0045,-1.4123956653402108,0.03514973616791359,-1.3772459291722972
ALT,SHORT,2025-06-18,2025-07-18,0.037489,0.035414,0.037451511,0.035449414,5.0,0.053458377153327706,0.0045,0.26279188576663853,-0.06798730507942657,0.19480458068721196
VIRTUAL,SHORT,2025-06-18,2025-07-18,1.6341,1.7373,1.6324659000000001,1.7390373,5.0,-0.06528246623712003,0.0045,-0.33091233118560015,0.02546164753300513,-0.30545068365259503
LTC,LONG,2025-06-19,2025-07-19,85.209,112.72,85.294209,112.60728,5.0,0.3202218687554745,0.0045,1.5966093437773725,0.07311349695428913,1.6697228407316616
BNB,LONG,2025-06-19,2025-07-19,642.3,734.84,642.9422999999999,734.1051600000001,5.0,0.1417901108699803,0.0045,0.7044505543499016,0.03334958360832691,0.7378001379582285
XRP,LONG,2025-06-19,2025-07-19,2.172,3.4341,2.174172,3.4306658999999997,5.0,0.5779183523658661,0.0045,2.8850917618293304,0.09809332698367469,2.983185088813005
SPX,SHORT,2025-06-19,2025-07-19,1.3177,1.7918,1.3163823000000001,1.7935918,5.0,-0.36251588919115657,0.0045,-1.8170794459557829,0.048578862416146146,-1.7685005835396368
ALT,SHORT,2025-06-19,2025-07-19,0.034519,0.035552,0.034484481000000004,0.035587551999999995,5.0,-0.03198746125829732,0.0045,-0.16443730629148662,-0.02338627170160977,-0.1878235779930964
VIRTUAL,SHORT,2025-06-19,2025-07-19,1.673,1.7694,1.671327,1.7711693999999998,5.0,-0.05973839948735333,0.0045,-0.30319199743676667,0.03194968974015857,-0.2712423076966081
LTC,LONG,2025-06-20,2025-07-20,82.818,117.63,82.90081799999999,117.51236999999999,5.0,0.4175055546496539,0.0045,2.0830277732482694,0.07889572935899741,2.1619235026072667
BNB,LONG,2025-06-20,2025-07-20,642.56,753.92,643.2025599999998,753.16608,5.0,0.17096250363182658,0.0045,0.8503125181591329,0.0340536317937152,0.8843661499528481
XRP,LONG,2025-06-20,2025-07-20,2.128,3.5272,2.130128,3.5236728,5.0,0.6542070711243643,0.0045,3.266535355621821,0.1024654305652759,3.369000786187097
SPX,SHORT,2025-06-20,2025-07-20,1.121,1.9844,1.119879,1.9863843999999997,5.0,-0.7737491282540342,0.0045,-3.873245641270171,0.06639388553138328,-3.8068517557387875
ALT,SHORT,2025-06-20,2025-07-20,0.032357,0.037506,0.032324643,0.03754350599999999,5.0,-0.1614515278637413,0.0045,-0.8117576393187065,-0.0008243249350967253,-0.8125819642538032
VIRTUAL,SHORT,2025-06-20,2025-07-20,1.5471,1.8428,1.5455529,1.8446427999999997,5.0,-0.19351644320941705,0.0045,-0.9720822160470852,0.035342730469723825,-0.9367394855773614
LTC,LONG,2025-06-23,2025-07-23,83.015,112.22,83.09801499999999,112.10778,5.0,0.3491029839882459,0.0045,1.7410149199412295,0.09965458839106446,1.840669508332294
BNB,LONG,2025-06-23,2025-07-23,629.51,771.43,630.13951,770.6585699999999,5.0,0.22299674559368604,0.0045,1.1104837279684303,0.05318240697724224,1.1636661349456725
ETC,LONG,2025-06-23,2025-07-23,15.915,22.451,15.930914999999997,22.428549,5.0,0.4078632018311569,0.0045,2.0348160091557843,0.04908881370944482,2.0839048228652293
SPX,SHORT,2025-06-23,2025-07-23,1.1881,1.8776,1.1869119,1.8794775999999997,5.0,-0.5835021959085589,0.0045,-2.9220109795427947,0.11814913402717594,-2.803861845515619
ALT,SHORT,2025-06-23,2025-07-23,0.028014,0.033888,0.027985986,0.033921888,5.0,-0.21210265738001857,0.0045,-1.0650132869000928,0.02125394793563822,-1.0437593389644546
VIRTUAL,SHORT,2025-06-23,2025-07-23,1.517,1.718,1.515483,1.7197179999999999,5.0,-0.13476561597853617,0.0045,-0.6783280798926808,0.04603890303107986,-0.632289176861601
LTC,LONG,2025-06-24,2025-07-24,84.464,113.31,84.548464,113.19669,5.0,0.33883792377351774,0.0045,1.6896896188675887,0.10568211915212913,1.7953717380197178
XRP,LONG,2025-06-24,2025-07-24,2.2071,3.2099,2.2093070999999997,3.2066901000000003,5.0,0.45144606650655345,0.0045,2.252730332532767,0.13259668459887267,2.38532701713164
ETC,LONG,2025-06-24,2025-07-24,16.331,22.741,16.347330999999997,22.718259,5.0,0.3897228238664773,0.0045,1.9441141193323863,0.05214803167556832,1.9962621510079546
SPX,SHORT,2025-06-24,2025-07-24,1.3051,1.8707,1.3037949,1.8725706999999998,5.0,-0.4362463758678607,0.0045,-2.1857318793393037,0.11989540717451039,-2.0658364721647935
ALT,SHORT,2025-06-24,2025-07-24,0.02775,0.033558,0.02772225,0.033591557999999994,5.0,-0.21171831290750184,0.0045,-1.0630915645375092,0.027166360674656637,-1.0359252038628526
VIRTUAL,SHORT,2025-06-24,2025-07-24,1.5925,1.5742,1.5909075,1.5757742,5.0,0.009512369512369523,0.0045,0.04306184756184762,0.046501649377666515,0.08956349693951413
XRP,LONG,2025-06-25,2025-07-25,2.2055,3.0707,2.2077054999999994,3.0676293,5.0,0.38951019508716217,0.0045,1.943050975435811,0.13378445158339736,2.0768354270192084
ETC,LONG,2025-06-25,2025-07-25,16.34,22.107,16.35634,22.084893,5.0,0.35023440451837035,0.0045,1.7466720225918517,0.053188856273255515,1.7998608788651071
BNB,LONG,2025-06-25,2025-07-25,647.08,774.63,647.72708,773.85537,5.0,0.19472443548291973,0.0045,0.9691221774145987,0.06483188979441001,1.0339540672090086
SPX,SHORT,2025-06-25,2025-07-25,1.2988,1.739,1.2975012,1.7407389999999998,5.0,-0.3416087784735767,0.0045,-1.7125438923678833,0.13716279566647033,-1.575381096701413
SEI,SHORT,2025-06-25,2025-07-25,0.2865,0.32012,0.28621349999999995,0.32044012,5.0,-0.11958422646031737,0.0045,-0.6024211323015868,0.04501067614017159,-0.5574104561614152
ALT,SHORT,2025-06-25,2025-07-25,0.026726,0.033012,0.026699274,0.033045012,5.0,-0.23767455249906796,0.0045,-1.1928727624953397,0.03129779670400402,-1.1615749657913357
BNB,LONG,2025-06-26,2025-07-26,644.96,785.74,645.60496,784.95426,5.0,0.2158429823711391,0.0045,1.0747149118556956,0.06680399224318227,1.1415189040988778
XRP,LONG,2025-06-26,2025-07-26,2.1248,3.1939,2.1269248,3.1907061000000003,5.0,0.5001499347790767,0.0045,2.496249673895383,0.1398642720367688,2.636113945932152
LTC,LONG,2025-06-26,2025-07-26,84.926,115.01,85.010926,114.89499,5.0,0.35153203718778464,0.0045,1.7531601859389232,0.1077605257558952,1.8609207116948183
SEI,SHORT,2025-06-26,2025-07-26,0.25154,0.34805,0.25128846,0.34839805,5.0,-0.38644667566509033,0.0045,-1.9367333783254517,0.0610614116754108,-1.8756719666500408
SPX,SHORT,2025-06-26,2025-07-26,1.1973,1.9995,1.1961027,2.0014995,5.0,-0.6733508753052727,0.0045,-3.371254376526364,0.15834129545477157,-3.2129130810715925
ALT,SHORT,2025-06-26,2025-07-26,0.025442,0.034493,0.025416558,0.034527493,5.0,-0.35846454897630126,0.0045,-1.7968227448815062,0.03565170025998407,-1.761171044621522
LTC,LONG,2025-06-27,2025-07-27,84.075,113.96,84.15907499999999,113.84603999999999,5.0,0.3527482330336925,0.0045,1.7592411651684625,0.11874245357384217,1.8779836187423047
BNB,LONG,2025-06-27,2025-07-27,644.97,832.32,645.61497,831.4876800000001,5.0,0.287900248037929,0.0045,1.435001240189645,0.07116215791446874,1.5061633981041138
ETC,LONG,2025-06-27,2025-07-27,16.015,23.064,16.031015,23.040936,5.0,0.43727243720999565,0.0045,2.181862186049978,0.05941156872350255,2.2412737547734802
SPX,SHORT,2025-06-27,2025-07-27,1.1177,2.1327,1.1165823,2.1348326999999996,5.0,-0.9119349285762454,0.0045,-4.564174642881227,0.1922868103399096,-4.371887832541317
SEI,SHORT,2025-06-27,2025-07-27,0.28003,0.34338,0.27974997,0.34372337999999997,5.0,-0.22868066795503122,0.0045,-1.1479033397751561,0.05706778265381048,-1.0908355571213457
WIF,SHORT,2025-06-27,2025-07-27,0.76075,1.1055,0.7599892500000001,1.1066055,5.0,-0.45608046429604077,0.0045,-2.284902321480204,0.15043571657226731,-2.134466604907937
BNB,LONG,2025-06-30,2025-07-30,659.32,785.69,659.97932,784.90431,5.0,0.18928621884697838,0.0045,0.941931094234892,0.09820949998570408,1.0401405942205961
LTC,LONG,2025-06-30,2025-07-30,87.089,108.93,87.17608899999999,108.82107,5.0,0.2482903425502378,0.0045,1.236951712751189,0.12680180734033047,1.3637535200915196
ETC,LONG,2025-06-30,2025-07-30,16.733,21.218,16.749733,21.196782,5.0,0.2654996948309564,0.0045,1.3229984741547822,0.06736621866635129,1.3903646928211335
SPX,SHORT,2025-06-30,2025-07-30,1.28,1.853,1.27872,1.8548529999999999,5.0,-0.45055446071071054,0.0045,-2.257272303553553,0.20892318236380913,-2.0483491211897435
SEI,SHORT,2025-06-30,2025-07-30,0.28874,0.31002,0.28845126,0.31033002,5.0,-0.07584907065408554,0.0045,-0.3837453532704277,0.08584391255153472,-0.29790144071889296
WIF,SHORT,2025-06-30,2025-07-30,0.88432,0.965,0.88343568,0.9659649999999999,5.0,-0.09341859500173223,0.0045,-0.47159297500866115,0.13757759114684504,-0.3340153838618161
LTC,LONG,2025-07-01,2025-07-31,83.838,108.18,83.92183799999998,108.07182,5.0,0.2877675534227459,0.0045,1.4343377671137296,0.1314822276013128,1.5658199947150424
BNB,LONG,2025-07-01,2025-07-31,645.51,796.3,646.1555099999999,795.5037,5.0,0.23113350840264452,0.0045,1.1511675420132226,0.10105667915445002,1.2522242211676726
ETC,LONG,2025-07-01,2025-07-31,15.933,21.121,15.948932999999998,21.099878999999998,5.0,0.3229649281240319,0.0045,1.6103246406201595,0.07348574879162764,1.683810389411787
SEI,SHORT,2025-07-01,2025-07-31,0.27872,0.30086,0.27844128,0.30116086,5.0,-0.08159558812543873,0.0045,-0.4124779406271936,0.09139648554729385,-0.32108145507989977
SPX,SHORT,2025-07-01,2025-07-31,1.1012,1.7247,1.1000988,1.7264246999999997,5.0,-0.569336045089768,0.0045,-2.8511802254488403,0.24875000225607008,-2.60243022319277
WIF,SHORT,2025-07-01,2025-07-31,0.79109,0.9485,0.79029891,0.9494484999999999,5.0,-0.2013789820360501,0.0045,-1.0113949101802504,0.15371822584750244,-0.8576766843327479
LTC,LONG,2025-07-02,2025-08-01,87.933,106.27,88.020933,106.16373,5.0,0.20611911714228254,0.0045,1.0260955857114127,0.12555272239395598,1.1516483081053686
BNB,LONG,2025-07-02,2025-08-01,663.65,761.32,664.3136499999999,760.5586800000001,5.0,0.14487889869491644,0.0045,0.7198944934745822,0.10028246023428092,0.8201769537088631
BTC,LONG,2025-07-02,2025-08-01,109617.0,113249.0,109726.61699999998,113135.751,5.0,0.031069343913154822,0.0045,0.1508467195657741,0.08695960631672897,0.23780632588250308
SEI,SHORT,2025-07-02,2025-08-01,0.28661,0.2891,0.28632338999999996,0.2893891,5.0,-0.010707158782941399,0.0045,-0.05803579391470699,0.09407640307199494,0.03604060915728795
SPX,SHORT,2025-07-02,2025-08-01,1.3004,1.5965,1.2990996,1.5980964999999998,5.0,-0.23015702568147964,0.0045,-1.1552851284073982,0.21627700454803467,-0.9390081238593635
WIF,SHORT,2025-07-02,2025-08-01,0.89707,0.90989,0.89617293,0.9107998899999998,5.0,-0.016321582041090948,0.0045,-0.08610791020545475,0.1358432545007357,0.04973534429528095
BNB,LONG,2025-07-03,2025-08-02,661.19,737.05,661.85119,736.31295,5.0,0.1125052898975675,0.0045,0.5580264494878375,0.10133590302608657,0.659362352513924
LTC,LONG,2025-07-03,2025-08-02,89.611,104.71,89.700611,104.60529,5.0,0.16616028401411895,0.0045,0.8263014200705948,0.12310315081888351,0.9494045708894783
BTC,LONG,2025-07-03,2025-08-02,109761.0,112165.0,109870.76099999998,112052.835,5.0,0.01986037031271698,0.0045,0.0948018515635849,0.08686988466189838,0.18167173622548327
SEI,SHORT,2025-07-03,2025-08-02,0.27133,0.26666,0.27105867,0.26692666,5.0,0.015243969137751688,0.0045,0.07171984568875844,0.09542644710696767,0.16714629279572613
SPX,SHORT,2025-07-03,2025-08-02,1.2774,1.466,1.2761226,1.4674659999999997,5.0,-0.1499412360536516,0.0045,-0.7542061802682579,0.22655427145855733,-0.5276519088097006
VIRTUAL,SHORT,2025-07-03,2025-08-02,1.6393,1.1493,1.6376607,1.1504492999999998,5.0,0.2975044830714935,0.0045,1.4830224153574676,0.05939046292742446,1.542412878284892
BTC,LONG,2025-07-04,2025-08-03,107494.0,114262.0,107601.49399999999,114147.738,5.0,0.06083785416585393,0.0045,0.29968927082926966,0.08779219279859163,0.3874814636278613
BNB,LONG,2025-07-04,2025-08-03,651.3,752.42,651.9512999999998,751.6675799999999,5.0,0.15295050412507824,0.0045,0.7602525206253913,0.1039953276318262,0.8642478482572175
TRX,LONG,2025-07-04,2025-08-03,0.28295,0.32598,0.28323294999999993,0.32565402,5.0,0.14977448774939522,0.0045,0.7443724387469761,0.06912950223273812,0.8135019409797142
SEI,SHORT,2025-07-04,2025-08-03,0.25985,0.27865,0.25959015,0.27892865,5.0,-0.07449627807526588,0.0045,-0.3769813903763294,0.10057494114158413,-0.2764064492347452
SPX,SHORT,2025-07-04,2025-08-03,1.1908,1.6251,1.1896092,1.6267250999999998,5.0,-0.36744495587290327,0.0045,-1.8417247793645164,0.2439518566501083,-1.5977729227144082
VIRTUAL,SHORT,2025-07-04,2025-08-03,1.5249,1.2151,1.5233751,1.2163150999999999,5.0,0.20156558945987768,0.0045,1.0033279472993886,0.06339705146687116,1.0667249987662597
BTC,LONG,2025-07-07,2025-08-06,108062.0,115229.0,108170.06199999999,115113.771,5.0,0.06419252121719227,0.0045,0.31646260608596133,0.08574822559229928,0.4022108316782606
BNB,LONG,2025-07-07,2025-08-06,661.11,773.0,661.7711099999999,772.227,5.0,0.16690950742772692,0.0045,0.8300475371386347,0.1054116309157482,0.9354591680543829
LTC,LONG,2025-07-07,2025-08-06,85.906,120.03,85.991906,119.90997,5.0,0.39443321560985056,0.0045,1.967666078049253,0.12965878408101572,2.097324862130269
SEI,SHORT,2025-07-07,2025-08-06,0.25819,0.29261,0.25793181,0.29290260999999995,5.0,-0.13558157095861875,0.0045,-0.6824078547930937,0.0948692426245526,-0.5875386121685411
SPX,SHORT,2025-07-07,2025-08-06,1.2783,1.6835,1.2770217,1.6851834999999997,5.0,-0.3196200972935697,0.0045,-1.6026004864678485,0.23478880104002933,-1.367811685427819
VIRTUAL,SHORT,2025-07-07,2025-08-06,1.4899,1.2296,1.4884101,1.2308295999999999,5.0,0.17305747925252604,0.0045,0.8607873962626302,0.06290928363661333,0.9236966798992435
BTC,LONG,2025-07-08,2025-08-07,108799.0,117467.0,108907.79899999998,117349.533,5.0,0.07751266738941269,0.0045,0.38306333694706346,0.08470201231815365,0.4677653492652171
BNB,LONG,2025-07-08,2025-08-07,660.64,780.42,661.3006399999999,779.6395799999999,5.0,0.17894877585480637,0.0045,0.8902438792740319,0.10846084933559873,0.9987047286096307
LTC,LONG,2025-07-08,2025-08-07,87.313,122.25,87.400313,122.12775,5.0,0.3973376731499807,0.0045,1.9821883657499035,0.12772770645276751,2.109916072202671
SEI,SHORT,2025-07-08,2025-08-07,0.26034,0.30409,0.26007966,0.30439409,5.0,-0.17038791114999158,0.0045,-0.8564395557499578,0.08883530771673956,-0.7676042480332183
SPX,SHORT,2025-07-08,2025-08-07,1.3597,1.8044,1.3583402999999998,1.8062043999999997,5.0,-0.32971421079091884,0.0045,-1.653071053954594,0.22083803466049712,-1.432233019294097
VIRTUAL,SHORT,2025-07-08,2025-08-07,1.4695,1.3219,1.4680305,1.3232218999999998,5.0,0.09864141106060138,0.0045,0.4887070553030069,0.0632787555815768,0.5519858108845836
BNB,LONG,2025-07-09,2025-08-08,668.95,794.95,669.6189499999999,794.1550500000001,5.0,0.18598054908691003,0.0045,0.9254027454345501,0.10753446983177524,1.0329372152663254
BTC,LONG,2025-07-09,2025-08-08,111758.0,116458.0,111869.75799999999,116341.542,5.0,0.03997312660674581,0.0045,0.19536563303372906,0.08255848830423859,0.2779241213379676
TRX,LONG,2025-07-09,2025-08-08,0.28952,0.339,0.28980952,0.33866100000000005,5.0,0.1685640968592062,0.0045,0.838320484296031,0.07121432228827405,0.9095348065843051
SEI,SHORT,2025-07-09,2025-08-08,0.26434,0.31543,0.26407566000000005,0.31574542999999994,5.0,-0.19566275059200794,0.0045,-0.9828137529600396,0.08714499282099683,-0.8956687601390427
SPX,SHORT,2025-07-09,2025-08-08,1.5049,1.7877,1.5033950999999999,1.7894876999999998,5.0,-0.1902976802305661,0.0045,-0.9559884011528303,0.20012008015348065,-0.7558683209993498
VIRTUAL,SHORT,2025-07-09,2025-08-08,1.557,1.3755,1.555443,1.3768754999999997,5.0,0.11480169958011976,0.0045,0.5695084979005989,0.05953692095808076,0.6290454188586796
LTC,LONG,2025-07-10,2025-08-09,92.569,121.87,92.66156899999999,121.74813,5.0,0.3139010197420683,0.0045,1.5650050987103417,0.1218771530461998,1.6868822517565414
TRX,LONG,2025-07-10,2025-08-09,0.29098,0.33569,0.29127097999999996,0.33535431,5.0,0.15134817069657966,0.0045,0.7522408534828984,0.071300625293893,0.8235414787767914
BTC,LONG,2025-07-10,2025-08-09,113281.0,116611.0,113394.28099999999,116494.389,5.0,0.027339191823968687,0.0045,0.13219595911984344,0.08154522124833616,0.2137411803681796
ETHFI,SHORT,2025-07-10,2025-08-09,1.1344,1.2438,1.1332656,1.2450438,5.0,-0.09863371834457856,0.0045,-0.4976685917228928,0.06237058277735157,-0.4352980089455412
SEI,SHORT,2025-07-10,2025-08-09,0.28478,0.33172,0.28449522,0.33205172,5.0,-0.16716098077148714,0.0045,-0.8403049038574356,0.08082973807897371,-0.7594751657784619
VIRTUAL,SHORT,2025-07-10,2025-08-09,1.6678,1.4362,1.6661321999999998,1.4376361999999998,5.0,0.1371415785614131,0.0045,0.6812078928070655,0.05580643076170667,0.7370143235687722
BTC,LONG,2025-07-11,2025-08-10,118221.0,118735.0,118339.22099999999,118616.265,5.0,0.0023411004201219898,0.0045,0.007205502100609949,0.07839190522579155,0.0855974073264015
TRX,LONG,2025-07-11,2025-08-10,0.30162,0.33888,0.30192161999999995,0.33854112000000003,5.0,0.12128810119659562,0.0045,0.6019405059829782,0.07039300786318319,0.6723335138461614
BNB,LONG,2025-07-11,2025-08-10,694.14,802.67,694.8341399999999,801.8673299999999,5.0,0.1540413515087212,0.0045,0.7657067575436061,0.10385946707038604,0.8695662246139921
OMNI,SHORT,2025-07-11,2025-08-10,3.7231,4.6421,3.7193769,4.6467421,5.0,-0.24933348378864217,0.0045,-1.2511674189432107,-1.274704791733005,-2.5258722106762157
SEI,SHORT,2025-07-11,2025-08-10,0.34065,0.32495,0.34030935,0.32527495,5.0,0.04417862747526626,0.0045,0.2163931373763313,0.06714359702143065,0.28353673439776195
ETHFI,SHORT,2025-07-11,2025-08-10,1.2073,1.2204,1.2060927000000001,1.2216203999999997,5.0,-0.012874383536190533,0.0045,-0.06887191768095266,0.058877114461703475,-0.009994803219249185
TRX,LONG,2025-07-14,2025-08-13,0.30186,0.3614,0.30216186,0.3610386,5.0,0.194851659967939,0.0045,0.969758299839695,0.06740218007982543,1.0371604799195204
BTC,LONG,2025-07-14,2025-08-13,120065.0,122859.0,120185.06499999999,122736.141,5.0,0.021226231395723053,0.0045,0.10163115697861526,0.07340601040602673,0.17503716738464198
LTC,LONG,2025-07-14,2025-08-13,95.075,130.33,95.170075,130.19967000000003,5.0,0.36807363028767215,0.0045,1.8358681514383608,0.12533315524727706,1.9612013066856377
SEI,SHORT,2025-07-14,2025-08-13,0.33295,0.35417,0.33261705,0.35452416999999997,5.0,-0.06586288947003753,0.0045,-0.33381444735018767,0.05585005420696262,-0.2779643931432251
ETHFI,SHORT,2025-07-14,2025-08-13,1.1237,1.2823,1.1225763,1.2835823,5.0,-0.14342544021283898,0.0045,-0.7216272010641949,0.061302420580298195,-0.6603247804838966
WIF,SHORT,2025-07-14,2025-08-13,1.0097,1.0454,1.0086903,1.0464454,5.0,-0.037429823603934764,0.0045,-0.19164911801967383,0.10551924242785422,-0.0861298755918196
TRX,LONG,2025-07-15,2025-08-14,0.29977,0.35923,0.30006976999999996,0.35887077,5.0,0.19595776009026186,0.0045,0.9752888004513094,0.07281881708788929,1.0481076175391988
LTC,LONG,2025-07-15,2025-08-14,95.231,121.79,95.32623099999998,121.66821,5.0,0.27633505199633907,0.0045,1.3771752599816953,0.12755967761560827,1.5047349375973036
ETC,LONG,2025-07-15,2025-08-14,18.342,22.254,18.360341999999996,22.231746,5.0,0.21085685658796585,0.0045,1.0497842829398294,0.0853388278631738,1.135123110803003
SEI,SHORT,2025-07-15,2025-08-14,0.35968,0.32771,0.35932032,0.32803771,5.0,0.08706050913012668,0.0045,0.4308025456506334,0.04924025156946314,0.4800427972200966
ETHFI,SHORT,2025-07-15,2025-08-14,1.169,1.1827,1.167831,1.1838826999999998,5.0,-0.013744882607157867,0.0045,-0.07322441303578935,0.05866415156784244,-0.014560261467946908
WIF,SHORT,2025-07-15,2025-08-14,1.0071,0.91868,1.0060929,0.91959868,5.0,0.08597041088352782,0.0045,0.42535205441763907,0.10603416500212356,0.5313862194197626
TRX,LONG,2025-07-16,2025-08-15,0.30527,0.35042,0.30557526999999995,0.35006958,5.0,0.1456083471676227,0.0045,0.7235417358381135,0.07674215099423788,0.8002838868323514
BNB,LONG,2025-07-16,2025-08-15,707.64,820.35,708.34764,819.5296500000001,5.0,0.15695966743109374,0.0045,0.7802983371554688,0.10060280002937541,0.8809011371848442
BTC,LONG,2025-07-16,2025-08-15,119335.0,116938.0,119454.33499999999,116821.062,5.0,-0.022044181150897426,0.0045,-0.11472090575448714,0.0701756152353366,-0.04454529051915054
SEI,SHORT,2025-07-16,2025-08-15,0.36174,0.31828,0.36137826,0.31859827999999996,5.0,0.11838005971914317,0.0045,0.5874002985957159,0.046506710824718675,0.6339070094204345
ETHFI,SHORT,2025-07-16,2025-08-15,1.3156,1.1139,1.3142844,1.1150138999999997,5.0,0.15161901031466277,0.0045,0.7535950515733139,0.0500702014712531,0.8036652530445669
WIF,SHORT,2025-07-16,2025-08-15,1.1012,0.8664,1.1000988,0.8672663999999999,5.0,0.21164680845029568,0.0045,1.0537340422514785,0.09602231516073374,1.1497563574122123
TRX,LONG,2025-07-17,2025-08-16,0.31575,0.34788,0.3160657499999999,0.34753212,5.0,0.09955640558966002,0.0045,0.49328202794830006,0.07441488250908239,0.5676969104573825
BNB,LONG,2025-07-17,2025-08-16,716.13,834.42,716.8461299999999,833.5855799999999,5.0,0.16285147553213414,0.0045,0.8097573776606708,0.09598206279139013,0.9057394404520609
BTC,LONG,2025-07-17,2025-08-16,119011.0,117664.0,119130.01099999998,117546.336,5.0,-0.013293669552334622,0.0045,-0.07096834776167311,0.06546063200549021,-0.005507715756182904
SEI,SHORT,2025-07-17,2025-08-16,0.34334,0.32303,0.34299665999999995,0.32335302999999993,5.0,0.057270615987922525,0.0045,0.2818530799396126,0.04211758723510603,0.3239706671747187
ETHFI,SHORT,2025-07-17,2025-08-16,1.3061,1.1674,1.3047939,1.1685674,5.0,0.1044046113336367,0.0045,0.5175230566681835,0.04383991856240668,0.5613629752305902
BOME,SHORT,2025-07-17,2025-08-16,0.002276,0.001856,0.002273724,0.0018578559999999997,5.0,0.18290170662754152,0.0045,0.9100085331377077,0.03861797682656294,0.9486265099642707
BNB,LONG,2025-07-18,2025-08-17,732.17,851.02,732.9021699999998,850.16898,5.0,0.16000336033934817,0.0045,0.7955168016967409,0.08933505207459,0.8848518537713309
ATOM,LONG,2025-07-18,2025-08-17,4.9132,4.625,4.9181132,4.620375,5.0,-0.06053911081184539,0.0045,-0.30719555405922694,0.045714295496390764,-0.26148125856283616
TRX,LONG,2025-07-18,2025-08-17,0.32491,0.35147,0.32523490999999993,0.35111853,5.0,0.07958438409948076,0.0045,0.3934219204974038,0.06899725760082152,0.46241917809822536
SEI,SHORT,2025-07-18,2025-08-17,0.35116,0.34195,0.35080884,0.34229194999999996,5.0,0.02427786597395908,0.0045,0.11688932986979539,0.03982425316753706,0.15671358303733246
TURBO,SHORT,2025-07-18,2025-08-17,0.005392,0.004447,0.005386608,0.004451447,5.0,0.17360851207290381,0.0045,0.8635425603645192,0.03892727587426076,0.90246983623878
BOME,SHORT,2025-07-18,2025-08-17,0.002316,0.001864,0.002313684,0.0018658639999999998,5.0,0.1935527928619466,0.0045,0.963263964309733,0.037481875916071515,1.0007458402258045
