perp,time,fundingRate
TURBO,2025-07-05 00:00:00.007000+00:00,-6.07617e-05
TURBO,2025-07-05 08:00:00.056000+00:00,-3.08909e-05
TURBO,2025-07-05 16:00:00.036000+00:00,-3.79115e-05
TURBO,2025-07-06 00:00:00.004000+00:00,-4.24546e-05
TURBO,2025-07-06 08:00:00.015000+00:00,-4.1959e-05
TURBO,2025-07-06 16:00:00.008000+00:00,-2.6198e-06
TURBO,2025-07-07 00:00:00.068000+00:00,9.4241e-06
TURBO,2025-07-07 08:00:00.115000+00:00,-1.49506e-05
TURBO,2025-07-07 16:00:00.064000+00:00,-2.79991e-05
TURBO,2025-07-08 00:00:00.008000+00:00,-5.51762e-05
TURBO,2025-07-08 08:00:00.021000+00:00,-3.81925e-05
TURBO,2025-07-08 16:00:00.016000+00:00,-6.47693e-05
TURBO,2025-07-09 00:00:00.036000+00:00,-8.1646e-05
TURBO,2025-07-09 08:00:00.034000+00:00,-3.25765e-05
TURBO,2025-07-09 16:00:00.078000+00:00,-6.55746e-05
TURBO,2025-07-10 00:00:00.063000+00:00,-1.2251e-06
TURBO,2025-07-10 08:00:00.044000+00:00,7.4753e-06
TURBO,2025-07-10 16:00:00.036000+00:00,1.25e-05
TURBO,2025-07-11 00:00:00.021000+00:00,1.25e-05
TURBO,2025-07-11 08:00:00.054000+00:00,1.25e-05
TURBO,2025-07-11 16:00:00.033000+00:00,1.25e-05
TURBO,2025-07-12 00:00:00.034000+00:00,1.25e-05
TURBO,2025-07-12 08:00:00.014000+00:00,1.25e-05
TURBO,2025-07-12 16:00:00.169000+00:00,1.25e-05
TURBO,2025-07-13 00:00:00.043000+00:00,1.25e-05
TURBO,2025-07-13 08:00:00.019000+00:00,1.25e-05
TURBO,2025-07-13 16:00:00.092000+00:00,1.25e-05
TURBO,2025-07-14 00:00:00.036000+00:00,1.25e-05
TURBO,2025-07-14 08:00:00.042000+00:00,1.25e-05
TURBO,2025-07-14 16:00:00+00:00,1.25e-05
TURBO,2025-07-15 00:00:00.017000+00:00,1.25e-05
TURBO,2025-07-15 08:00:00.039000+00:00,1.25e-05
TURBO,2025-07-15 16:00:00.005000+00:00,1.25e-05
TURBO,2025-07-16 00:00:00.004000+00:00,1.25e-05
TURBO,2025-07-16 08:00:00.125000+00:00,1.25e-05
TURBO,2025-07-16 16:00:00.018000+00:00,1.25e-05
TURBO,2025-07-17 00:00:00.022000+00:00,1.25e-05
TURBO,2025-07-17 08:00:00.042000+00:00,1.25e-05
TURBO,2025-07-17 16:00:00.033000+00:00,1.25e-05
TURBO,2025-07-18 00:00:00.073000+00:00,1.25e-05
TURBO,2025-07-18 08:00:00.069000+00:00,4.34223e-05
TURBO,2025-07-18 16:00:00.021000+00:00,1.25e-05
TURBO,2025-07-19 00:00:00.046000+00:00,1.25e-05
TURBO,2025-07-19 08:00:00.008000+00:00,1.25e-05
TURBO,2025-07-19 16:00:00.007000+00:00,1.25e-05
TURBO,2025-07-20 00:00:00.003000+00:00,1.25e-05
TURBO,2025-07-20 08:00:00.014000+00:00,1.25e-05
TURBO,2025-07-20 16:00:00.025000+00:00,1.25e-05
TURBO,2025-07-21 00:00:00.039000+00:00,1.25e-05
TURBO,2025-07-21 08:00:00.018000+00:00,1.46029e-05
TURBO,2025-07-21 16:00:00.004000+00:00,1.28524e-05
TURBO,2025-07-22 00:00:00.092000+00:00,2.68881e-05
TURBO,2025-07-22 08:00:00.016000+00:00,1.25e-05
TURBO,2025-07-22 16:00:00.039000+00:00,1.25e-05
TURBO,2025-07-23 00:00:00.095000+00:00,4.56441e-05
TURBO,2025-07-23 08:00:00.032000+00:00,1.25e-05
TURBO,2025-07-23 16:00:00.025000+00:00,1.25e-05
TURBO,2025-07-24 00:00:00.095000+00:00,1.25e-05
TURBO,2025-07-24 08:00:00.038000+00:00,1.25e-05
TURBO,2025-07-24 16:00:00.052000+00:00,1.25e-05
TURBO,2025-07-25 00:00:00.065000+00:00,1.25e-05
TURBO,2025-07-25 08:00:00.008000+00:00,1.25e-05
TURBO,2025-07-25 16:00:00.001000+00:00,1.25e-05
TURBO,2025-07-26 00:00:00.011000+00:00,1.25e-05
TURBO,2025-07-26 08:00:00.025000+00:00,1.25e-05
TURBO,2025-07-26 16:00:00.079000+00:00,1.25e-05
TURBO,2025-07-27 00:00:00.031000+00:00,1.25e-05
TURBO,2025-07-27 08:00:00.018000+00:00,1.25e-05
TURBO,2025-07-27 16:00:00.011000+00:00,1.25e-05
TURBO,2025-07-28 00:00:00.002000+00:00,1.25e-05
TURBO,2025-07-28 08:00:00.015000+00:00,1.25e-05
TURBO,2025-07-28 16:00:00.035000+00:00,1.25e-05
TURBO,2025-07-29 00:00:00.010000+00:00,1.25e-05
TURBO,2025-07-29 08:00:00.091000+00:00,1.25e-05
TURBO,2025-07-29 16:00:00.028000+00:00,1.25e-05
TURBO,2025-07-30 00:00:00.077000+00:00,1.25e-05
TURBO,2025-07-30 08:00:00.004000+00:00,1.25e-05
TURBO,2025-07-30 16:00:00.056000+00:00,1.25e-05
TURBO,2025-07-31 00:00:00.006000+00:00,1.25e-05
TURBO,2025-07-31 08:00:00+00:00,1.25e-05
TURBO,2025-07-31 16:00:00.007000+00:00,1.25e-05
TURBO,2025-08-01 00:00:00.147000+00:00,1.25e-05
TURBO,2025-08-01 08:00:00.011000+00:00,1.25e-05
TURBO,2025-08-01 16:00:00.066000+00:00,1.25e-05
TURBO,2025-08-02 00:00:00.114000+00:00,-2.0636e-05
TURBO,2025-08-02 08:00:00.023000+00:00,-2.20265e-05
TURBO,2025-08-02 16:00:00.020000+00:00,1.25e-05
TURBO,2025-08-03 00:00:00.042000+00:00,9.2968e-06
TURBO,2025-08-03 08:00:00.003000+00:00,1.25e-05
TURBO,2025-08-03 16:00:00.038000+00:00,4.71e-06
TURBO,2025-08-04 00:00:00.043000+00:00,1.25e-05
TURBO,2025-08-04 08:00:00.003000+00:00,1.25e-05
TURBO,2025-08-04 16:00:00.044000+00:00,1.25e-05
TURBO,2025-08-05 00:00:00.043000+00:00,1.25e-05
TURBO,2025-08-05 08:00:00.035000+00:00,1.25e-05
TURBO,2025-08-05 16:00:00.057000+00:00,1.25e-05
TURBO,2025-08-06 00:00:00.012000+00:00,7.016e-07
TURBO,2025-08-06 08:00:00.003000+00:00,1.25e-05
TURBO,2025-08-06 16:00:00.020000+00:00,1.25e-05
TURBO,2025-08-07 00:00:00.047000+00:00,1.25e-05
TURBO,2025-08-07 08:00:00.038000+00:00,1.25e-05
TURBO,2025-08-07 16:00:00.189000+00:00,1.25e-05
TURBO,2025-08-08 00:00:00.085000+00:00,1.25e-05
TURBO,2025-08-08 08:00:00.026000+00:00,1.25e-05
TURBO,2025-08-08 16:00:00.048000+00:00,1.25e-05
TURBO,2025-08-09 00:00:00.074000+00:00,1.25e-05
TURBO,2025-08-09 08:00:00.007000+00:00,1.25e-05
TURBO,2025-08-09 16:00:00.063000+00:00,1.25e-05
TURBO,2025-08-10 00:00:00.019000+00:00,1.25e-05
TURBO,2025-08-10 08:00:00.041000+00:00,1.25e-05
TURBO,2025-08-10 16:00:00.021000+00:00,1.25e-05
TURBO,2025-08-11 00:00:00.066000+00:00,1.25e-05
TURBO,2025-08-11 08:00:00.067000+00:00,1.25e-05
TURBO,2025-08-11 16:00:00.028000+00:00,1.25e-05
TURBO,2025-08-12 00:00:00.042000+00:00,1.25e-05
TURBO,2025-08-12 08:00:00+00:00,1.25e-05
TURBO,2025-08-12 16:00:00.075000+00:00,1.25e-05
TURBO,2025-08-13 00:00:00.076000+00:00,1.25e-05
TURBO,2025-08-13 08:00:00.056000+00:00,1.25e-05
TURBO,2025-08-13 16:00:00.015000+00:00,1.25e-05
TURBO,2025-08-14 00:00:00.010000+00:00,1.25e-05
TURBO,2025-08-14 08:00:00.062000+00:00,1.25e-05
TURBO,2025-08-14 16:00:00.096000+00:00,1.25e-05
TURBO,2025-08-15 00:00:00.002000+00:00,1.25e-05
TURBO,2025-08-15 08:00:00.049000+00:00,5.2315e-06
TURBO,2025-08-15 16:00:00.126000+00:00,1.25e-05
TURBO,2025-08-16 00:00:00.072000+00:00,1.25e-05
TURBO,2025-08-16 08:00:00.063000+00:00,1.25e-05
TURBO,2025-08-16 16:00:00.062000+00:00,1.25e-05
TURBO,2025-08-17 00:00:00.009000+00:00,1.25e-05
TURBO,2025-08-17 08:00:00+00:00,1.25e-05
TURBO,2025-08-17 16:00:00.075000+00:00,1.25e-05
TURBO,2025-08-18 00:00:00.021000+00:00,1.25e-05
TURBO,2025-08-18 08:00:00.021000+00:00,1.25e-05
TURBO,2025-08-18 16:00:00.022000+00:00,1.25e-05
TURBO,2025-08-19 00:00:00.045000+00:00,1.25e-05
TURBO,2025-08-19 08:00:00.026000+00:00,8.2193e-06
TURBO,2025-08-19 16:00:00.039000+00:00,1.25e-05
TURBO,2025-08-20 00:00:00.079000+00:00,1.25e-05
TURBO,2025-08-20 08:00:00.015000+00:00,1.25e-05
TURBO,2025-08-20 16:00:00.010000+00:00,1.25e-05
TURBO,2025-08-21 00:00:00.042000+00:00,1.25e-05
TURBO,2025-08-21 08:00:00.024000+00:00,1.25e-05
TURBO,2025-08-21 16:00:00+00:00,1.25e-05
TURBO,2025-08-22 00:00:00.030000+00:00,1.25e-05
TURBO,2025-08-22 08:00:00.018000+00:00,1.25e-05
TURBO,2025-08-22 16:00:00.054000+00:00,1.25e-05
TURBO,2025-08-23 00:00:00.003000+00:00,1.25e-05
TURBO,2025-08-23 08:00:00.028000+00:00,1.25e-05
TURBO,2025-08-23 16:00:00.020000+00:00,1.25e-05
TURBO,2025-08-24 00:00:00.106000+00:00,1.25e-05
TURBO,2025-08-24 08:00:00.013000+00:00,1.25e-05
TURBO,2025-08-24 16:00:00.002000+00:00,1.25e-05
TURBO,2025-08-25 00:00:00.013000+00:00,1.25e-05
TURBO,2025-08-25 08:00:00.114000+00:00,1.25e-05
TURBO,2025-08-25 16:00:00.012000+00:00,1.25e-05
TURBO,2025-08-26 00:00:00.014000+00:00,-4.19955e-05
TURBO,2025-08-26 08:00:00.064000+00:00,1.323e-07
TURBO,2025-08-26 16:00:00.012000+00:00,1.25e-05
TURBO,2025-08-27 00:00:00.041000+00:00,1.25e-05
TURBO,2025-08-27 08:00:00.036000+00:00,1.25e-05
TURBO,2025-08-27 16:00:00.027000+00:00,1.25e-05
TURBO,2025-08-28 00:00:00.044000+00:00,1.25e-05
TURBO,2025-08-28 08:00:00.011000+00:00,1.25e-05
TURBO,2025-08-28 16:00:00.003000+00:00,1.25e-05
TURBO,2025-08-29 00:00:00.041000+00:00,1.25e-05
TURBO,2025-08-29 08:00:00.080000+00:00,1.25e-05
TURBO,2025-08-29 16:00:00.052000+00:00,-2.3425e-06
TURBO,2025-08-30 00:00:00.046000+00:00,-1.36643e-05
TURBO,2025-08-30 08:00:00.065000+00:00,1.25e-05
TURBO,2025-08-30 16:00:00.064000+00:00,-1.60181e-05
TURBO,2025-08-31 00:00:00.044000+00:00,4.342e-07
TURBO,2025-08-31 08:00:00.011000+00:00,7.7045e-06
TURBO,2025-08-31 16:00:00.054000+00:00,1.2978e-06
TURBO,2025-09-01 00:00:00.052000+00:00,-1.0877e-06
TURBO,2025-09-01 08:00:00.004000+00:00,-1.02407e-05
TURBO,2025-09-01 16:00:00.053000+00:00,-2.0213e-05
TURBO,2025-09-02 00:00:00.036000+00:00,-5.16887e-05
TURBO,2025-09-02 08:00:00.022000+00:00,1.25e-05
TURBO,2025-09-02 16:00:00.032000+00:00,1.25e-05
TURBO,2025-09-03 00:00:00.031000+00:00,1.25e-05
TURBO,2025-09-03 08:00:00.027000+00:00,-6.9373e-06
TURBO,2025-09-03 16:00:00.033000+00:00,1.25e-05
TURBO,2025-09-04 00:00:00.040000+00:00,1.25e-05
TURBO,2025-09-04 08:00:00.113000+00:00,2.8265e-06
TURBO,2025-09-04 16:00:00.017000+00:00,-1.32528e-05
TURBO,2025-09-05 00:00:00.006000+00:00,1.25e-05
TURBO,2025-09-05 08:00:00.028000+00:00,8.83e-08
TURBO,2025-09-05 16:00:00.036000+00:00,-2.0617e-05
TURBO,2025-09-06 00:00:00.039000+00:00,1.796e-07
TURBO,2025-09-06 08:00:00.027000+00:00,-2.345e-07
TURBO,2025-09-06 16:00:00.060000+00:00,1.25e-05
TURBO,2025-09-07 00:00:00.012000+00:00,-7.1223e-06
TURBO,2025-09-07 08:00:00.034000+00:00,1.25e-05
TURBO,2025-09-07 16:00:00.046000+00:00,1.25e-05
TURBO,2025-09-08 00:00:00.089000+00:00,1.25e-05
TURBO,2025-09-08 08:00:00.066000+00:00,1.25e-05
TURBO,2025-09-08 16:00:00.050000+00:00,1.25e-05
TURBO,2025-09-09 00:00:00.071000+00:00,3.4057e-06
TURBO,2025-09-09 08:00:00.017000+00:00,1.25e-05
TURBO,2025-09-09 16:00:00.051000+00:00,1.25e-05
TURBO,2025-09-10 00:00:00.029000+00:00,1.25e-05
TURBO,2025-09-10 08:00:00.058000+00:00,1.25e-05
TURBO,2025-09-10 16:00:00.044000+00:00,1.25e-05
TURBO,2025-09-11 00:00:00.090000+00:00,9.3631e-06
TURBO,2025-09-11 08:00:00.065000+00:00,1.25e-05
TURBO,2025-09-11 16:00:00.001000+00:00,1.25e-05
TURBO,2025-09-12 00:00:00.055000+00:00,1.25e-05
TURBO,2025-09-12 08:00:00.005000+00:00,1.25e-05
TURBO,2025-09-12 16:00:00.064000+00:00,1.25e-05
TURBO,2025-09-13 00:00:00.038000+00:00,1.25e-05
TURBO,2025-09-13 08:00:00.064000+00:00,1.25e-05
TURBO,2025-09-13 16:00:00.049000+00:00,1.25e-05
TURBO,2025-09-14 00:00:00.036000+00:00,1.25e-05
TURBO,2025-09-14 08:00:00.033000+00:00,1.25e-05
TURBO,2025-09-14 16:00:00.118000+00:00,1.25e-05
TURBO,2025-09-15 00:00:00.027000+00:00,1.25e-05
TURBO,2025-09-15 08:00:00.017000+00:00,1.25e-05
TURBO,2025-09-15 16:00:00.022000+00:00,1.25e-05
TURBO,2025-09-16 00:00:00.021000+00:00,-3.24684e-05
TURBO,2025-09-16 08:00:00.093000+00:00,-2.81207e-05
TURBO,2025-09-16 16:00:00.021000+00:00,-2.25892e-05
TURBO,2025-09-17 00:00:00.089000+00:00,-4.948e-07
TURBO,2025-09-17 08:00:00.061000+00:00,-6.9032e-06
TURBO,2025-09-17 16:00:00.001000+00:00,-1.841e-06
TURBO,2025-09-18 00:00:00.010000+00:00,1.25e-05
TURBO,2025-09-18 08:00:00.017000+00:00,1.25e-05
TURBO,2025-09-18 16:00:00.048000+00:00,1.25e-05
TURBO,2025-09-19 00:00:00.070000+00:00,1.25e-05
TURBO,2025-09-19 08:00:00.030000+00:00,1.25e-05
TURBO,2025-09-19 16:00:00.032000+00:00,1.25e-05
TURBO,2025-09-20 00:00:00.068000+00:00,1.25e-05
TURBO,2025-09-20 08:00:00.039000+00:00,1.25e-05
TURBO,2025-09-20 16:00:00.082000+00:00,1.25e-05
TURBO,2025-09-21 00:00:00.041000+00:00,1.25e-05
TURBO,2025-09-21 08:00:00.018000+00:00,1.25e-05
TURBO,2025-09-21 16:00:00.028000+00:00,1.25e-05
TURBO,2025-09-22 00:00:00.090000+00:00,1.25e-05
TURBO,2025-09-22 08:00:00.036000+00:00,-1.68563e-05
TURBO,2025-09-22 16:00:00.001000+00:00,-2.5904e-05
TURBO,2025-09-23 00:00:00.047000+00:00,-2.96445e-05
TURBO,2025-09-23 08:00:00.038000+00:00,-8.1798e-06
TURBO,2025-09-23 16:00:00.051000+00:00,-3.7039e-05
TURBO,2025-09-24 00:00:00.067000+00:00,-6.946e-07
TURBO,2025-09-24 08:00:00.052000+00:00,-2.20663e-05
TURBO,2025-09-24 16:00:00.040000+00:00,-6.5653e-06
TURBO,2025-09-25 00:00:00.226000+00:00,-2.74789e-05
TURBO,2025-09-25 08:00:00.077000+00:00,-2.22745e-05
TURBO,2025-09-25 16:00:00.033000+00:00,5.0921e-06
TURBO,2025-09-26 00:00:00.107000+00:00,2.2902e-06
TURBO,2025-09-26 08:00:00.009000+00:00,1.9353e-06
TURBO,2025-09-26 16:00:00.048000+00:00,-2.75411e-05
TURBO,2025-09-27 00:00:00.099000+00:00,1.828e-06
TURBO,2025-09-27 08:00:00.051000+00:00,6.9845e-06
TURBO,2025-09-27 16:00:00.007000+00:00,-5.6823e-05
TURBO,2025-09-28 00:00:00.025000+00:00,-4.86243e-05
TURBO,2025-09-28 08:00:00.007000+00:00,-3.02832e-05
TURBO,2025-09-28 16:00:00.022000+00:00,-5.37905e-05
TURBO,2025-09-29 00:00:00.006000+00:00,-1.76468e-05
TURBO,2025-09-29 08:00:00.058000+00:00,-2.3896e-05
TURBO,2025-09-29 16:00:00.050000+00:00,-3.234e-06
TURBO,2025-09-30 00:00:00.020000+00:00,1.25e-05
TURBO,2025-09-30 08:00:00.064000+00:00,-3.0072e-05
TURBO,2025-09-30 16:00:00.051000+00:00,-1.29262e-05
TURBO,2025-10-01 00:00:00.098000+00:00,1.25e-05
TURBO,2025-10-01 08:00:00.041000+00:00,1.25e-05
TURBO,2025-10-01 16:00:00.038000+00:00,9.3378e-06
TURBO,2025-10-02 00:00:00.016000+00:00,1.25e-05
TURBO,2025-10-02 08:00:00.063000+00:00,1.25e-05
TURBO,2025-10-02 16:00:00.033000+00:00,-4.6426e-06
TURBO,2025-10-03 00:00:00.008000+00:00,1.25e-05
TURBO,2025-10-03 08:00:00.028000+00:00,1.25e-05
TURBO,2025-10-03 16:00:00.030000+00:00,1.25e-05
TURBO,2025-10-04 00:00:00.006000+00:00,1.25e-05
TURBO,2025-10-04 08:00:00.019000+00:00,1.25e-05
TURBO,2025-10-04 16:00:00.016000+00:00,1.25e-05
TURBO,2025-10-05 00:00:00.101000+00:00,1.25e-05
TURBO,2025-10-05 08:00:00.014000+00:00,1.25e-05
TURBO,2025-10-05 16:00:00.047000+00:00,1.25e-05
TURBO,2025-10-06 00:00:00.043000+00:00,1.25e-05
TURBO,2025-10-06 08:00:00.097000+00:00,1.25e-05
TURBO,2025-10-06 16:00:00.064000+00:00,1.25e-05
TURBO,2025-10-07 00:00:00.002000+00:00,1.25e-05
TURBO,2025-10-07 08:00:00.014000+00:00,1.25e-05
TURBO,2025-10-07 16:00:00.069000+00:00,1.25e-05
TURBO,2025-10-08 00:00:00.010000+00:00,1.25e-05
TURBO,2025-10-08 08:00:00.026000+00:00,-1.96435e-05
TURBO,2025-10-08 16:00:00.119000+00:00,1.25e-05
TURBO,2025-10-09 00:00:00.053000+00:00,1.25e-05
TURBO,2025-10-09 08:00:00.110000+00:00,1.25e-05
TURBO,2025-10-09 16:00:00.019000+00:00,-1.90079e-05
TURBO,2025-10-10 00:00:00.017000+00:00,1.25e-05
TURBO,2025-10-10 08:00:00.014000+00:00,7.5599e-06
TURBO,2025-10-10 16:00:00.042000+00:00,4.1744e-06
TURBO,2025-10-11 00:00:00.023000+00:00,-0.0003383601
TURBO,2025-10-11 08:00:00.013000+00:00,-9.48718e-05
TURBO,2025-10-11 16:00:00.129000+00:00,-0.0001321083
TURBO,2025-10-12 00:00:00.048000+00:00,-0.0001500018
TURBO,2025-10-12 08:00:00.128000+00:00,-0.0001057256
TURBO,2025-10-12 16:00:00+00:00,-8.22575e-05
TURBO,2025-10-13 00:00:00.022000+00:00,2.3922e-06
TURBO,2025-10-13 08:00:00.029000+00:00,-3.26436e-05
TURBO,2025-10-13 16:00:00.027000+00:00,-1.54825e-05
TURBO,2025-10-14 00:00:00.054000+00:00,1.25e-05
TURBO,2025-10-14 08:00:00.001000+00:00,3.1965e-06
TURBO,2025-10-14 16:00:00.021000+00:00,-4.18987e-05
TURBO,2025-10-15 00:00:00.106000+00:00,-9.419e-07
TURBO,2025-10-15 08:00:00.090000+00:00,-9.2437e-06
TURBO,2025-10-15 16:00:00.002000+00:00,-7.873e-06
TURBO,2025-10-16 00:00:00.003000+00:00,7.1949e-06
TURBO,2025-10-16 08:00:00.038000+00:00,-1.36577e-05
TURBO,2025-10-16 16:00:00.046000+00:00,1.25e-05
TURBO,2025-10-17 00:00:00.017000+00:00,-2.59635e-05
TURBO,2025-10-17 08:00:00.040000+00:00,1.25e-05
TURBO,2025-10-17 16:00:00.040000+00:00,-1.01993e-05
TURBO,2025-10-18 00:00:00.129000+00:00,3.5e-08
TURBO,2025-10-18 08:00:00.022000+00:00,3.974e-07
TURBO,2025-10-18 16:00:00.107000+00:00,-3.63463e-05
TURBO,2025-10-19 00:00:00.092000+00:00,-2.55361e-05
TURBO,2025-10-19 08:00:00.041000+00:00,-5.0246e-05
TURBO,2025-10-19 16:00:00.015000+00:00,-7.7214e-05
TURBO,2025-10-20 00:00:00.001000+00:00,-1.25254e-05
TURBO,2025-10-20 08:00:00.102000+00:00,1.25e-05
TURBO,2025-10-20 16:00:00.065000+00:00,-1.92815e-05
TURBO,2025-10-21 00:00:00.019000+00:00,-1.38356e-05
TURBO,2025-10-21 08:00:00.010000+00:00,-8.05126e-05
TURBO,2025-10-21 16:00:00.042000+00:00,8.286e-07
TURBO,2025-10-22 00:00:00.025000+00:00,-4.59676e-05
TURBO,2025-10-22 08:00:00.062000+00:00,-6.47915e-05
TURBO,2025-10-22 16:00:00.036000+00:00,-7.84568e-05
TURBO,2025-10-23 00:00:00.009000+00:00,-3.99887e-05
TURBO,2025-10-23 08:00:00.047000+00:00,-1.1197e-05
TURBO,2025-10-23 16:00:00.077000+00:00,-1.7213e-06
TURBO,2025-10-24 00:00:00.027000+00:00,2.392e-06
TURBO,2025-10-24 08:00:00.077000+00:00,8.8246e-06
TURBO,2025-10-24 16:00:00.171000+00:00,-4.5163e-06
TURBO,2025-10-25 00:00:00.014000+00:00,1.25e-05
TURBO,2025-10-25 08:00:00.043000+00:00,-2.59952e-05
TURBO,2025-10-25 16:00:00.041000+00:00,-2.71114e-05
TURBO,2025-10-26 00:00:00.032000+00:00,-2.19622e-05
TURBO,2025-10-26 08:00:00.009000+00:00,6.3431e-06
TURBO,2025-10-26 16:00:00.039000+00:00,1.25e-05
TURBO,2025-10-27 00:00:00.020000+00:00,9.4252e-06
TURBO,2025-10-27 08:00:00.067000+00:00,-4.1104e-06
TURBO,2025-10-27 16:00:00.054000+00:00,-3.72667e-05
TURBO,2025-10-28 00:00:00.041000+00:00,-0.000178961
TURBO,2025-10-28 08:00:00.069000+00:00,-0.000122448
TURBO,2025-10-28 16:00:00.046000+00:00,-9.69219e-05
TURBO,2025-10-29 00:00:00.102000+00:00,-0.0001620096
TURBO,2025-10-29 08:00:00.053000+00:00,-0.0001308563
TURBO,2025-10-29 16:00:00.064000+00:00,-7.76018e-05
TURBO,2025-10-30 00:00:00.035000+00:00,-1.47797e-05
TURBO,2025-10-30 08:00:00.024000+00:00,-5.1362e-05
TURBO,2025-10-30 16:00:00.037000+00:00,-2.59468e-05
TURBO,2025-10-31 00:00:00.006000+00:00,-0.0001473602
TURBO,2025-10-31 08:00:00.065000+00:00,-7.91449e-05
TURBO,2025-10-31 16:00:00.068000+00:00,-6.36519e-05
TURBO,2025-11-01 00:00:00.078000+00:00,-5.98731e-05
TURBO,2025-11-01 08:00:00.039000+00:00,-0.0001664213
TURBO,2025-11-01 16:00:00.044000+00:00,-7.16131e-05
TURBO,2025-11-02 00:00:00.094000+00:00,-0.00010399
TURBO,2025-11-02 08:00:00.040000+00:00,-3.38951e-05
TURBO,2025-11-02 16:00:00.038000+00:00,-5.46924e-05
TURBO,2025-11-03 00:00:00.108000+00:00,-5.67393e-05
TURBO,2025-11-03 08:00:00.009000+00:00,-0.0001088194
TURBO,2025-11-03 16:00:00.024000+00:00,-6.79296e-05
TURBO,2025-11-04 00:00:00.009000+00:00,-0.000167053
TURBO,2025-11-04 08:00:00.064000+00:00,-8.84857e-05
TURBO,2025-11-04 16:00:00+00:00,-4.92576e-05
TURBO,2025-11-05 00:00:00.005000+00:00,-3.28737e-05
TURBO,2025-11-05 08:00:00.051000+00:00,1.25e-05
TURBO,2025-11-05 16:00:00.017000+00:00,1.25e-05
TURBO,2025-11-06 00:00:00.097000+00:00,1.25e-05
TURBO,2025-11-06 08:00:00.018000+00:00,1.25e-05
TURBO,2025-11-06 16:00:00.024000+00:00,-6.08725e-05
TURBO,2025-11-07 00:00:00.115000+00:00,6.9365e-06
TURBO,2025-11-07 08:00:00.013000+00:00,1.25e-05
TURBO,2025-11-07 16:00:00.018000+00:00,-3.56186e-05
TURBO,2025-11-08 00:00:00.094000+00:00,1.25e-05
TURBO,2025-11-08 08:00:00.058000+00:00,1.25e-05
TURBO,2025-11-08 16:00:00.029000+00:00,1.25e-05
TURBO,2025-11-09 00:00:00.028000+00:00,1.25e-05
TURBO,2025-11-09 08:00:00.038000+00:00,1.19168e-05
TURBO,2025-11-09 16:00:00.039000+00:00,8.642e-07
TURBO,2025-11-10 00:00:00.049000+00:00,1.25e-05
TURBO,2025-11-10 08:00:00.042000+00:00,1.25e-05
TURBO,2025-11-10 16:00:00.048000+00:00,1.25e-05
TURBO,2025-11-11 00:00:00.073000+00:00,1.25e-05
TURBO,2025-11-11 08:00:00.049000+00:00,1.25e-05
TURBO,2025-11-11 16:00:00.015000+00:00,7.9081e-06
TURBO,2025-11-12 00:00:00.096000+00:00,-1.0075e-06
TURBO,2025-11-12 08:00:00.004000+00:00,-2.74679e-05
TURBO,2025-11-12 16:00:00.001000+00:00,1.25e-05
TURBO,2025-11-13 00:00:00.007000+00:00,1.25e-05
TURBO,2025-11-13 08:00:00.053000+00:00,-7.1202e-05
TURBO,2025-11-13 16:00:00.012000+00:00,-2.75919e-05
TURBO,2025-11-14 00:00:00.130000+00:00,-0.00011823
TURBO,2025-11-14 08:00:00.098000+00:00,-3.39182e-05
TURBO,2025-11-14 16:00:00.014000+00:00,-4.7915e-06
TURBO,2025-11-15 00:00:00.028000+00:00,3.817e-07
TURBO,2025-11-15 08:00:00.089000+00:00,-4.38247e-05
TURBO,2025-11-15 16:00:00.015000+00:00,-2.31882e-05
TURBO,2025-11-16 00:00:00.002000+00:00,-4.85883e-05
TURBO,2025-11-16 08:00:00.087000+00:00,-2.10046e-05
TURBO,2025-11-16 16:00:00.012000+00:00,1.25e-05
TURBO,2025-11-17 00:00:00.032000+00:00,-5.37266e-05
TURBO,2025-11-17 08:00:00.018000+00:00,-4.62224e-05
UMA,2025-06-05 00:00:00.030000+00:00,1.25e-05
UMA,2025-06-05 08:00:00.070000+00:00,1.25e-05
UMA,2025-06-05 16:00:00.036000+00:00,1.25e-05
UMA,2025-06-06 00:00:00.006000+00:00,1.25e-05
UMA,2025-06-06 08:00:00.093000+00:00,1.25e-05
UMA,2025-06-06 16:00:00.031000+00:00,-0.0002883063
UMA,2025-06-07 00:00:00.049000+00:00,-1.70869e-05
UMA,2025-06-07 08:00:00.011000+00:00,-1.47601e-05
UMA,2025-06-07 16:00:00.047000+00:00,-1.61734e-05
UMA,2025-06-08 00:00:00.068000+00:00,-4.1491e-05
UMA,2025-06-08 08:00:00.054000+00:00,-1.63837e-05
UMA,2025-06-08 16:00:00.155000+00:00,-0.0001236703
UMA,2025-06-09 00:00:00.057000+00:00,-0.0003308904
UMA,2025-06-09 08:00:00.048000+00:00,-4.84388e-05
UMA,2025-06-09 16:00:00.064000+00:00,-0.0009096543
UMA,2025-06-10 00:00:00.020000+00:00,-9.49135e-05
UMA,2025-06-10 08:00:00.005000+00:00,5.7689e-06
UMA,2025-06-10 16:00:00.050000+00:00,-6.0009e-06
UMA,2025-06-11 00:00:00.023000+00:00,1.25e-05
UMA,2025-06-11 08:00:00.010000+00:00,1.25e-05
UMA,2025-06-11 16:00:00.022000+00:00,-6.44555e-05
UMA,2025-06-12 00:00:00.029000+00:00,-1.23801e-05
