token,side,open_date,close_date,open_price,close_price,effective_open,effective_close,position_size,return,fees,pnl_eur_no_funding,funding,pnl_eur
GMX,LONG,2025-06-08,2025-07-08,15.932,14.02,15.947931999999998,14.00598,10.0,-0.12176826437434013,0.009,-1.226682643743401,-0.055318455552544374,-1.2820010992959454
RENDER,LONG,2025-06-08,2025-07-08,3.8914,3.2106,3.8952913999999996,3.2073894,10.0,-0.1765983412691538,0.009,-1.774983412691538,0.06953643654456763,-1.7054469761469704
PROMPT,SHORT,2025-06-08,2025-07-08,0.20408,0.12524,0.20387592000000002,0.12536524,10.0,0.38509050014342067,0.009,3.8419050014342067,0.036697136710750346,3.878602138144957
MAVIA,SHORT,2025-06-08,2025-07-08,0.16071,0.13322,0.16054928999999998,0.13335322,10.0,0.169393897662207,0.009,1.6849389766220702,0.10594803366349363,1.7908870102855639
DOOD,SHORT,2025-06-08,2025-07-08,0.003024,0.002558,0.0030209760000000003,0.0025605579999999997,10.0,0.15240703666629613,0.009,1.5150703666629615,0.016835976271906826,1.5319063429348683
APT,LONG,2025-06-09,2025-07-09,4.8397,4.627,4.8445396999999994,4.622373,10.0,-0.045859196901616855,0.009,-0.46759196901616856,-0.02049584905661935,-0.4880878180727879
AVAX,LONG,2025-06-09,2025-07-09,21.38,19.101,21.401379999999996,19.081899,10.0,-0.10837997362786869,0.009,-1.0927997362786868,0.030334783781419707,-1.0624649524972671
INJ,LONG,2025-06-09,2025-07-09,13.538,10.975,13.551537999999999,10.964025,10.0,-0.19093869640479183,0.009,-1.9183869640479183,0.027733990529311144,-1.890652973518607
DOOD,SHORT,2025-06-09,2025-07-09,0.003023,0.002622,0.003019977,0.002624622,10.0,0.13091324867705947,0.009,1.3001324867705948,0.014289154094219929,1.3144216408648146
OM,SHORT,2025-06-09,2025-07-09,0.29904,0.20878,0.29874096,0.20898877999999996,10.0,0.3004347980939743,0.009,2.995347980939743,0.06359168380653259,3.0589396647462754
PROMPT,SHORT,2025-06-09,2025-07-09,0.18423,0.12843,0.18404577,0.12855842999999997,10.0,0.3014866356341687,0.009,3.0058663563416874,0.039747667160565554,3.045614023502253
APT,LONG,2025-06-10,2025-07-10,5.0605,4.6891,5.065560499999999,4.6844109,10.0,-0.07524332203711706,0.009,-0.7614332203711706,-0.02277253453099613,-0.7842057549021667
GMX,LONG,2025-06-10,2025-07-10,17.581,11.222,17.598580999999996,11.210778,10.0,-0.36297261693996796,0.009,-3.6387261693996797,-0.09205930644158188,-3.7307854758412615
RUNE,LONG,2025-06-10,2025-07-10,1.741,1.4484,1.7427409999999999,1.4469516,10.0,-0.1697265399735244,0.009,-1.706265399735244,0.05036189941012463,-1.6559035003251192
OM,SHORT,2025-06-10,2025-07-10,0.30725,0.21694,0.30694275000000004,0.21715693999999996,10.0,0.2925164709054052,0.009,2.9161647090540526,0.06095374680907107,2.9771184558631236
MOODENG,SHORT,2025-06-10,2025-07-10,0.20972,0.20277,0.20951028,0.20297277,10.0,0.03120376718507558,0.009,0.3030376718507558,-0.1266763453993761,0.1763613264513797
MAVIA,SHORT,2025-06-10,2025-07-10,0.17437,0.16448,0.17419563,0.16464447999999998,10.0,0.054830020707178524,0.009,0.5393002070717853,0.09619019834739828,0.6354904054191836
AAVE,LONG,2025-06-11,2025-07-11,306.0,308.98,306.306,308.67102,10.0,0.007721102426984831,0.009,0.06821102426984832,0.08721895368892546,0.15542997795877378
GMX,LONG,2025-06-11,2025-07-11,17.368,13.377,17.385367999999996,13.363623,10.0,-0.2313292994430717,0.009,-2.322292994430717,-0.1400423525059119,-2.4623353469366287
ARB,LONG,2025-06-11,2025-07-11,0.40603,0.42117,0.40643602999999995,0.42074882999999996,10.0,0.03521538186464428,0.009,0.3431538186464428,0.04260234981445913,0.38575616846090194
OM,SHORT,2025-06-11,2025-07-11,0.29324,0.23529,0.29294676,0.23552528999999997,10.0,0.19601333020375444,0.009,1.9511333020375445,0.061866075563150116,2.0129993776006945
STRK,SHORT,2025-06-11,2025-07-11,0.14234,0.15227,0.14219766,0.15242226999999997,10.0,-0.07190420714377414,0.009,-0.7280420714377415,0.0105957634742372,-0.7174463079635043
AI16Z,SHORT,2025-06-11,2025-07-11,0.2075,0.19647,0.2072925,0.19666646999999998,10.0,0.05126104417670687,0.009,0.5036104417670687,0.07187126975732361,0.5754817115243923
WCT,LONG,2025-06-12,2025-07-12,0.38467,0.32983,0.38505467,0.32950017000000004,10.0,-0.14427691527543338,0.009,-1.4517691527543337,-0.15154196925322322,-1.6033111220075569
MANTA,LONG,2025-06-12,2025-07-12,0.22367,0.22437,0.22389367,0.22414563,10.0,0.0011253556208177895,0.009,0.0022535562081778954,-0.063026966462607,-0.0607734102544291
ETH,LONG,2025-06-12,2025-07-12,2695.7,2941.6,2698.3956999999996,2938.6584,10.0,0.08903909089389679,0.009,0.8813909089389679,0.0520762771599436,0.9334671860989114
OM,SHORT,2025-06-12,2025-07-12,0.2744,0.21562,0.27412559999999997,0.21583561999999998,10.0,0.21263968049682336,0.009,2.1173968049682337,0.06451680967370432,2.181913614641938
DOOD,SHORT,2025-06-12,2025-07-12,0.002751,0.002762,0.002748249,0.002764762,10.0,-0.006008553082344474,0.009,-0.06908553082344474,0.032464347819284214,-0.03662118300416052
PNUT,SHORT,2025-06-12,2025-07-12,0.24518,0.27266,0.24493482,0.27293266,10.0,-0.11430730836881418,0.009,-1.1520730836881417,-0.0045667949901120625,-1.1566398786782537
APT,LONG,2025-06-13,2025-07-13,4.4236,4.994,4.4280235999999995,4.989006,10.0,0.12668911701373958,0.009,1.257891170137396,-0.02531845925344662,1.2325727108839495
WCT,LONG,2025-06-13,2025-07-13,0.38592,0.33931,0.38630591999999997,0.33897069,10.0,-0.12253301735577843,0.009,-1.234330173557784,-0.13505353473961776,-1.3693837082974019
KAITO,LONG,2025-06-13,2025-07-13,1.4535,1.5444,1.4549534999999998,1.5428556,10.0,0.06041574524546676,0.009,0.5951574524546676,-0.1578120616696685,0.43734539078499907
OM,SHORT,2025-06-13,2025-07-13,0.25498,0.22442,0.25472501999999997,0.22464441999999998,10.0,0.11809048047184367,0.009,1.1719048047184368,0.06865441010078241,1.2405592148192193
VIRTUAL,SHORT,2025-06-13,2025-07-13,1.8323,1.7342,1.8304677,1.7359341999999998,10.0,0.05164445130607891,0.009,0.5074445130607891,0.030441498927022855,0.5378860119878119
DOOD,SHORT,2025-06-13,2025-07-13,0.002534,0.003266,0.0025314659999999996,0.0032692659999999994,10.0,-0.2914516726671423,0.009,-2.923516726671423,0.05149499740822117,-2.8720217292632015
BCH,LONG,2025-06-14,2025-07-14,424.13,503.93,424.55412999999993,503.42607,10.0,0.18577593391919203,0.009,1.8487593391919204,-0.07807462754339478,1.7706847116485256
BTC,LONG,2025-06-14,2025-07-14,104610.0,120065.0,104714.60999999999,119944.935,10.0,0.14544603661322916,0.009,1.4454603661322918,0.08210348611649321,1.527563852248785
