opened_at,close_time,symbol,side_to_close,qty_to_close,prediction,signal_date,status,processed_time,exit_price,qty_closed_requested
2025-10-12 19:00:00+00:00,2025-11-11 19:00:00+00:00,SNX,-1,6.196170766466325,0.1226688253220428,2025-10-12,executed,2025-11-11 19:00:00+00:00,0.7973,6.196170766466325
2025-10-12 19:00:00+00:00,2025-11-11 19:00:00+00:00,XRP,1,3.98120869495979,0.9183578523371672,2025-10-12,executed,2025-11-11 19:00:00+00:00,2.4241,3.98120869495979
2025-10-12 19:00:00+00:00,2025-11-11 19:00:00+00:00,YGG,-1,75.76905591756328,0.1668377773628292,2025-10-12,executed,2025-11-11 19:00:00+00:00,0.11654,75.76905591756328
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,BNB,1,0.007898270278808942,0.9204462786209682,2025-10-13,executed,2025-11-12 19:00:00+00:00,950.38,0.007898270278808942
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,BTC,1,8.686965208704339e-05,0.8989365040047177,2025-10-13,executed,2025-11-12 19:00:00+00:00,101507.0,8.686965208704339e-05
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,ETH,1,0.0023657999952684003,0.8783334118577301,2025-10-13,executed,2025-11-12 19:00:00+00:00,3422.3,0.0023657999952684003
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,ETHFI,-1,7.6887590342918655,0.1516511296693583,2025-10-13,executed,2025-11-12 19:00:00+00:00,0.92298,7.6887590342918655
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,ZEREBRO,-1,233.27967900716166,0.1453850245681654,2025-10-13,executed,2025-11-12 19:00:00+00:00,0.0324,233.27967900716166
2025-10-13 19:00:00+00:00,2025-11-12 19:00:00+00:00,ZORA,-1,109.29200638265318,0.152476244850085,2025-10-13,executed,2025-11-12 19:00:00+00:00,0.05495,109.29200638265318
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,ALGO,1,49.07734589713388,0.8549049085920218,2025-10-14,executed,2025-11-13 19:00:00+00:00,0.16675,49.07734589713388
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,AVNT,-1,16.33239694257529,0.1380054424559723,2025-10-14,executed,2025-11-13 19:00:00+00:00,0.5232,16.33239694257529
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,HBAR,1,53.51027397260274,0.8934536690044479,2025-10-14,executed,2025-11-13 19:00:00+00:00,0.16659,53.51027397260274
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,MERL,-1,30.414550320873502,0.1852616164059792,2025-10-14,executed,2025-11-13 19:00:00+00:00,0.37385,30.414550320873502
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,XRP,1,3.997441637352095,0.8582412295442275,2025-10-14,executed,2025-11-13 19:00:00+00:00,2.3413,3.997441637352095
2025-10-14 19:00:00+00:00,2025-11-13 19:00:00+00:00,ZEC,-1,0.04179553623672992,0.1751633691690985,2025-10-14,skipped_already_closed,2025-11-13 19:00:00+00:00,,
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,BNB,1,0.00853752241099633,0.8519061888888803,2025-10-15,executed,2025-11-14 19:00:00+00:00,920.93,0.00853752241099633
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,BTC,1,8.972713976796561e-05,0.8355812334634334,2025-10-15,executed,2025-11-14 19:00:00+00:00,95076.0,8.972713976796561e-05
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,FET,-1,33.021827427929864,0.1228871034193942,2025-10-15,executed,2025-11-14 19:00:00+00:00,0.27736,33.021827427929864
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,MAV,-1,236.9443654629893,0.113302488500824,2025-10-15,executed,2025-11-14 19:00:00+00:00,0.029206,236.9443654629893
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,PAXG,1,0.002370791844476055,0.8263190749169437,2025-10-15,executed,2025-11-14 19:00:00+00:00,4079.2,0.002370791844476055
2025-10-15 19:00:00+00:00,2025-11-14 19:00:00+00:00,SNX,-1,5.577244841048523,0.0842579754661917,2025-10-15,executed,2025-11-14 19:00:00+00:00,0.73471,5.577244841048523
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,CAKE,-1,3.4028652125089325,0.1386240709803513,2025-10-16,executed,2025-11-15 19:00:00+00:00,2.4308,3.4028652125089325
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,FET,-1,35.887313834559485,0.095915175767354,2025-10-16,executed,2025-11-15 19:00:00+00:00,0.29069,35.887313834559485
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,POL,1,52.64820469621986,0.8174964087984302,2025-10-16,executed,2025-11-15 19:00:00+00:00,0.15692,52.64820469621986
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,POLYX,1,114.41909425844985,0.8858288247371828,2025-10-16,executed,2025-11-15 19:00:00+00:00,0.074289,114.41909425844985
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,SNX,-1,6.376737661012625,0.1390259859974249,2025-10-16,executed,2025-11-15 19:00:00+00:00,0.74265,6.376737661012625
2025-10-16 19:00:00+00:00,2025-11-15 19:00:00+00:00,TRX,1,31.529827216546852,0.9245120089572396,2025-10-16,executed,2025-11-15 19:00:00+00:00,0.29312,31.529827216546852
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,BTC,1,9.377344336084021e-05,0.9459332690733878,2025-10-17,executed,2025-11-16 19:00:00+00:00,94054.0,9.377344336084021e-05
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,MAV,-1,257.63899623847067,0.1244072643477144,2025-10-17,executed,2025-11-16 19:00:00+00:00,0.027224,257.63899623847067
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,OM,-1,83.31250520703158,0.1280033611079414,2025-10-17,executed,2025-11-16 19:00:00+00:00,0.07972,83.31250520703158
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,POLYX,1,118.95557009456968,0.8969505333103711,2025-10-17,executed,2025-11-16 19:00:00+00:00,0.068444,118.95557009456968
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,SNX,-1,7.058159232072275,0.0996448185104791,2025-10-17,executed,2025-11-16 19:00:00+00:00,0.68961,7.058159232072275
2025-10-17 19:00:00+00:00,2025-11-16 19:00:00+00:00,TRX,1,32.412809542331125,0.9197846602867908,2025-10-17,executed,2025-11-16 19:00:00+00:00,0.28947,32.412809542331125
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,ANIME,1,1059.8834128245892,0.9032572460634608,2025-10-18,executed,2025-11-17 19:00:00+00:00,0.006432,1059.8834128245892
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,BTC,1,9.361893349310965e-05,0.9092987375957802,2025-10-18,executed,2025-11-17 19:00:00+00:00,92568.0,9.361893349310965e-05
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,FET,-1,38.50893407270486,0.08890628215454,2025-10-18,executed,2025-11-17 19:00:00+00:00,0.27618,38.50893407270486
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,POLYX,1,117.53505483010308,0.8903248190460517,2025-10-18,executed,2025-11-17 19:00:00+00:00,0.066655,117.53505483010308
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,SNX,-1,7.266913741733885,0.1119852460465187,2025-10-18,executed,2025-11-17 19:00:00+00:00,0.67559,7.266913741733885
2025-10-18 19:00:00+00:00,2025-11-17 19:00:00+00:00,ZEREBRO,-1,291.8855808523059,0.1033964619993602,2025-10-18,executed,2025-11-17 19:00:00+00:00,0.031708,291.8855808523059
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,BTC,1,9.145700149074912e-05,0.931212287449302,2025-10-19,executed,2025-11-18 19:00:00+00:00,93329.0,9.145700149074912e-05
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,FET,-1,34.14950653963051,0.1213471952496972,2025-10-19,executed,2025-11-18 19:00:00+00:00,0.31015,34.14950653963051
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,OM,-1,81.11615833874107,0.1424838811420952,2025-10-19,executed,2025-11-18 19:00:00+00:00,0.08239,81.11615833874107
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,SNX,-1,5.943889681407513,0.0957739764443696,2025-10-19,executed,2025-11-18 19:00:00+00:00,0.70336,5.943889681407513
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,TRX,1,31.228530385360063,0.942285487281002,2025-10-19,executed,2025-11-18 19:00:00+00:00,0.29241,31.228530385360063
2025-10-19 19:00:00+00:00,2025-11-18 19:00:00+00:00,XLM,1,31.263677859063343,0.9071084337757566,2025-10-19,executed,2025-11-18 19:00:00+00:00,0.25769,31.263677859063343
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,BNB,1,0.009105809506465124,0.8859078119472861,2025-10-20,executed,2025-11-19 19:00:00+00:00,876.45,0.009105809506465124
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,ETH,1,0.0025169263295663335,0.8627455160267944,2025-10-20,executed,2025-11-19 19:00:00+00:00,2900.2,0.0025169263295663335
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,RSR,-1,1677.2895001677289,0.1492628612823672,2025-10-20,executed,2025-11-19 19:00:00+00:00,0.003506,1677.2895001677289
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,SAND,1,46.99689820471849,0.8606464728606006,2025-10-20,executed,2025-11-19 19:00:00+00:00,0.16756,46.99689820471849
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,STBL,-1,93.44047841524949,0.1539032214079727,2025-10-20,executed,2025-11-19 19:00:00+00:00,0.068805,93.44047841524949
2025-10-20 19:00:00+00:00,2025-11-19 19:00:00+00:00,YGG,-1,69.11327666044646,0.1352258616914375,2025-10-20,executed,2025-11-19 19:00:00+00:00,0.094027,69.11327666044646
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,ALGO,1,52.714812862414334,0.8863662866100316,2025-10-21,executed,2025-11-20 19:00:00+00:00,0.14233,52.714812862414334
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,AVNT,-1,15.419724912107569,0.1436872271708339,2025-10-21,executed,2025-11-20 19:00:00+00:00,0.39652,15.419724912107569
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,BTC,1,8.933357155619081e-05,0.9454579495799535,2025-10-21,executed,2025-11-20 19:00:00+00:00,86500.0,8.933357155619081e-05
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,FET,-1,38.604076590487956,0.1003825832158442,2025-10-21,executed,2025-11-20 19:00:00+00:00,0.30576,38.604076590487956
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,FTT,-1,12.494689756853337,0.1708488877021431,2025-10-21,executed,2025-11-20 19:00:00+00:00,0.63719,12.494689756853337
2025-10-21 19:00:00+00:00,2025-11-20 19:00:00+00:00,XLM,1,30.496172730322346,0.8655685314140922,2025-10-21,executed,2025-11-20 19:00:00+00:00,0.23541,30.496172730322346
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,BTC,1,9.26114578895701e-05,0.971876715356234,2025-10-22,executed,2025-11-21 19:00:00+00:00,84568.0,9.26114578895701e-05
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,FET,-1,42.19231256065145,0.0988998281722057,2025-10-22,executed,2025-11-21 19:00:00+00:00,0.28813,42.19231256065145
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,POLYX,1,120.25590456491415,0.9108914163341172,2025-10-22,executed,2025-11-21 19:00:00+00:00,0.06321,120.25590456491415
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,SNX,-1,7.55629439322956,0.1014091531983267,2025-10-22,executed,2025-11-21 19:00:00+00:00,0.60889,7.55629439322956
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,TRX,1,31.197354464341423,0.93119980738043,2025-10-22,executed,2025-11-21 19:00:00+00:00,0.2765,31.197354464341423
2025-10-22 19:00:00+00:00,2025-11-21 19:00:00+00:00,TST,-1,502.6641198351262,0.1217569722041316,2025-10-22,executed,2025-11-21 19:00:00+00:00,0.013839,502.6641198351262
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,ALGO,1,54.42473059758355,0.8852682621837937,2025-10-23,executed,2025-11-22 19:00:00+00:00,0.13489,54.42473059758355
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,BTC,1,9.041918333393613e-05,0.9623047425569224,2025-10-23,executed,2025-11-22 19:00:00+00:00,84630.0,9.041918333393613e-05
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,SNX,-1,7.82472613458529,0.0506930404180486,2025-10-23,executed,2025-11-22 19:00:00+00:00,0.56965,7.82472613458529
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,TRX,1,31.734949700104725,0.9740307554422226,2025-10-23,executed,2025-11-22 19:00:00+00:00,0.27331,31.734949700104725
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,TST,-1,499.32591002147103,0.1098537541285949,2025-10-23,executed,2025-11-22 19:00:00+00:00,0.013585,499.32591002147103
2025-10-23 19:00:00+00:00,2025-11-22 19:00:00+00:00,ZEN,-1,0.933009889904833,0.1116818644239544,2025-10-23,executed,2025-11-22 19:00:00+00:00,12.314,0.933009889904833
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,ADA,1,15.36523155403952,0.878321922910925,2025-10-24,executed,2025-11-23 19:00:00+00:00,0.41018,15.36523155403952
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,BTC,1,9.037015615962984e-05,0.9372048343927444,2025-10-24,executed,2025-11-23 19:00:00+00:00,86939.0,9.037015615962984e-05
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,FARTCOIN,-1,26.842034626224667,0.15594199277259,2025-10-24,executed,2025-11-23 19:00:00+00:00,0.22595,26.842034626224667
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,GAS,1,3.8393611303079167,0.91896344695543,2025-10-24,executed,2025-11-23 19:00:00+00:00,2.121,3.8393611303079167
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,SNX,-1,7.728572532653219,0.0886509484073356,2025-10-24,executed,2025-11-23 19:00:00+00:00,0.61496,7.728572532653219
2025-10-24 19:00:00+00:00,2025-11-23 19:00:00+00:00,SPX,-1,9.919650828290845,0.1539472526455296,2025-10-24,executed,2025-11-23 19:00:00+00:00,0.50476,9.919650828290845
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,AVNT,-1,13.509862199405566,0.1530956237725263,2025-10-25,executed,2025-11-24 19:00:00+00:00,0.40094,13.509862199405566
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,BRETT,-1,361.71598061202343,0.1017548783410896,2025-10-25,executed,2025-11-24 19:00:00+00:00,0.01472,361.71598061202343
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,ETH,1,0.00252518875785965,0.926063206800932,2025-10-25,executed,2025-11-24 19:00:00+00:00,2956.5,0.00252518875785965
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,SNX,-1,8.110957904128476,0.1498188476647622,2025-10-25,executed,2025-11-24 19:00:00+00:00,0.59165,8.110957904128476
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,XLM,1,30.466441215001673,0.9117727170799133,2025-10-25,executed,2025-11-24 19:00:00+00:00,0.25506,30.466441215001673
2025-10-25 19:00:00+00:00,2025-11-24 19:00:00+00:00,XRP,1,3.785871128946771,0.939141080162536,2025-10-25,executed,2025-11-24 19:00:00+00:00,2.2177,3.785871128946771
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,AVNT,-1,12.724912834347085,0.1793869043851363,2025-10-26,executed,2025-11-25 19:00:00+00:00,0.39624,12.724912834347075
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,BTC,1,8.800492827598346e-05,0.956354383826586,2025-10-26,executed,2025-11-25 19:00:00+00:00,87198.0,8.800492827598346e-05
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,FET,-1,36.27262504987486,0.1299125927641485,2025-10-26,executed,2025-11-25 19:00:00+00:00,0.26834,36.27262504987486
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,LTC,1,0.10085728693898134,0.906938723304346,2025-10-26,executed,2025-11-25 19:00:00+00:00,85.705,0.10085728693898134
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,SNX,-1,8.085381630012938,0.0915747127355064,2025-10-26,executed,2025-11-25 19:00:00+00:00,0.56003,8.085381630012938
2025-10-26 19:00:00+00:00,2025-11-25 19:00:00+00:00,XLM,1,30.455306837216387,0.9423651784358792,2025-10-26,executed,2025-11-25 19:00:00+00:00,0.2484,30.455306837216387
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,BANANA,-1,0.7183908045977011,0.1577711333766224,2025-10-27,executed,2025-11-26 19:00:00+00:00,7.7684,0.7183908045977011
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,BTC,1,8.668215387815956e-05,0.9222943164824944,2025-10-27,executed,2025-11-26 19:00:00+00:00,90099.0,8.668215387815956e-05
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,ETH,1,0.0023719165085388993,0.9578859523276518,2025-10-27,executed,2025-11-26 19:00:00+00:00,3033.0,0.0023719165085388993
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,HBAR,1,54.52860025083156,0.868317975973357,2025-10-27,executed,2025-11-26 19:00:00+00:00,0.14935,54.52860025083156
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,MAVIA,-1,42.041537038594136,0.0863597432037148,2025-10-27,executed,2025-11-26 19:00:00+00:00,0.06093,42.041537038594136
2025-10-27 19:00:00+00:00,2025-11-26 19:00:00+00:00,SNX,-1,8.532423208191126,0.0618199984333409,2025-10-27,executed,2025-11-26 19:00:00+00:00,0.58943,8.532423208191126
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,BTC,1,8.692930908585139e-05,0.9471279983424452,2025-10-28,executed,2025-11-27 19:00:00+00:00,91756.0,8.692930908585139e-05
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,ETH,1,0.002430428970713331,0.9352869378130414,2025-10-28,executed,2025-11-27 19:00:00+00:00,3036.4,0.002430428970713331
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,MERL,-1,32.839644018258845,0.1487603797837816,2025-10-28,executed,2025-11-27 19:00:00+00:00,0.30145,32.839644018258845
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,SNX,-1,8.734387282732117,0.0922362388218302,2025-10-28,executed,2025-11-27 19:00:00+00:00,0.58903,8.734387282732117
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,TST,-1,492.70792274339766,0.1046716453803235,2025-10-28,executed,2025-11-27 19:00:00+00:00,0.015422,492.70792274339766
2025-10-28 19:00:00+00:00,2025-11-27 19:00:00+00:00,XRP,1,3.7440563106069114,0.9162038017835296,2025-10-28,executed,2025-11-27 19:00:00+00:00,2.229,3.7440563106069114
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,BTC,1,9.020467440622773e-05,0.9589790820858748,2025-10-29,executed,2025-11-28 19:00:00+00:00,90785.0,9.020467440622773e-05
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,MERL,-1,29.67182956501098,0.097740851032516,2025-10-29,executed,2025-11-28 19:00:00+00:00,0.37645,29.67182956501098
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,POLYX,1,117.42326389704328,0.8802523791010278,2025-10-29,executed,2025-11-28 19:00:00+00:00,0.067501,117.42326389704328
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,SNX,-1,8.682816705739342,0.0904276271924027,2025-10-29,executed,2025-11-28 19:00:00+00:00,0.55898,8.682816705739342
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,XRP,1,3.8350910834132312,0.9177854562964244,2025-10-29,executed,2025-11-28 19:00:00+00:00,2.1716,3.8350910834132312
2025-10-29 19:00:00+00:00,2025-11-28 19:00:00+00:00,YGG,-1,77.88161993769471,0.1061181299969732,2025-10-29,executed,2025-11-28 19:00:00+00:00,0.087659,77.88161993769471
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,ETHFI,-1,11.765397964586152,0.1802729247951833,2025-10-30,executed,2025-11-29 19:00:00+00:00,0.81898,11.765397964586152
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,GAS,1,4.106944843730749,0.8761883486851378,2025-10-30,executed,2025-11-29 19:00:00+00:00,2.2644,4.106944843730749
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,LTC,1,0.10934458853631335,0.8769184497433783,2025-10-30,executed,2025-11-29 19:00:00+00:00,83.552,0.10934458853631335
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,SNX,-1,10.325245224574083,0.067361662117707,2025-10-30,executed,2025-11-29 19:00:00+00:00,0.54932,10.325245224574083
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,SOL,1,0.055169369965794995,0.8522119442584953,2025-10-30,executed,2025-11-29 19:00:00+00:00,135.61,0.055169369965794995
2025-10-30 19:00:00+00:00,2025-11-29 19:00:00+00:00,TST,-1,590.6674542232723,0.1246443812168582,2025-10-30,executed,2025-11-29 19:00:00+00:00,0.014927,590.6674542232723
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,BNB,1,0.009246417013407305,0.8868435080489634,2025-10-31,executed,2025-11-30 19:00:00+00:00,895.9,0.009246417013407305
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,BTC,1,9.135924281459556e-05,0.9208146081896712,2025-10-31,executed,2025-11-30 19:00:00+00:00,91418.0,9.135924281459556e-05
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,SNX,-1,10.194407348128816,0.0590041508556303,2025-10-31,executed,2025-11-30 19:00:00+00:00,0.54797,10.194407348128816
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,SOL,1,0.05378657487091222,0.8778801434313566,2025-10-31,executed,2025-11-30 19:00:00+00:00,138.57,0.05378657487091222
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,TST,-1,559.2215635834918,0.1375877477768866,2025-10-31,executed,2025-11-30 19:00:00+00:00,0.01598,559.2215635834918
2025-10-31 19:00:00+00:00,2025-11-30 19:00:00+00:00,YGG,-1,84.96176720475786,0.1039771232602091,2025-10-31,executed,2025-11-30 19:00:00+00:00,0.084583,84.96176720475786
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,0G,-1,9.318796011555307,0.1232850020115369,2025-11-01,skipped_already_closed,2025-12-01 19:00:00+00:00,,
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,BTC,1,9.061254077564335e-05,0.951320578154985,2025-11-01,executed,2025-12-01 19:00:00+00:00,85163.0,9.061254077564335e-05
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,SNX,-1,9.981036031540073,0.0692508928645466,2025-11-01,executed,2025-12-01 19:00:00+00:00,0.50892,9.981036031540073
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,SOL,1,0.05385899714547315,0.9383863614226882,2025-11-01,executed,2025-12-01 19:00:00+00:00,124.49,0.05385899714547315
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,XRP,1,3.992653517527749,0.9290952346701148,2025-11-01,executed,2025-12-01 19:00:00+00:00,2.0047,3.992653517527749
2025-11-01 19:00:00+00:00,2025-12-01 19:00:00+00:00,ZK,-1,232.64470500651404,0.1272410481537055,2025-11-01,executed,2025-12-01 19:00:00+00:00,0.033874,232.64470500651404
2025-11-02 19:00:00+00:00,2025-12-02 19:00:00+00:00,BCH,1,0.01876806426185203,0.9023281547028436,2025-11-02,executed,2025-12-02 19:00:00+00:00,548.07,0.01876806426185203
2025-11-02 19:00:00+00:00,2025-12-02 19:00:00+00:00,BTC,1,9.06412871062769e-05,0.9131771464304728,2025-11-02,executed,2025-12-02 19:00:00+00:00,91894.0,9.06412871062769e-05
