time,signal_date,symbol,side,prediction,price,notional
2025-10-20 00:00:00+00:00,2025-10-20,YGG,-1,0.1352258616914375,0.14449,10.0
2025-10-21 00:00:00+00:00,2025-10-21,ALGO,1,0.8863662866100316,0.18647,10.0
2025-10-21 00:00:00+00:00,2025-10-21,AVNT,-1,0.1436872271708339,0.63842,10.0
2025-10-21 00:00:00+00:00,2025-10-21,BTC,1,0.9454579495799535,110480.0,10.0
2025-10-21 00:00:00+00:00,2025-10-21,FET,-1,0.1003825832158442,0.26923,10.0
2025-10-21 00:00:00+00:00,2025-10-21,FTT,-1,0.1708488877021431,0.78382,10.0
2025-10-21 00:00:00+00:00,2025-10-21,XLM,1,0.8655685314140922,0.32401,10.0
2025-10-22 00:00:00+00:00,2025-10-22,BTC,1,0.971876715356234,108246.0,10.0
2025-10-22 00:00:00+00:00,2025-10-22,FET,-1,0.0988998281722057,0.24418,10.0
2025-10-22 00:00:00+00:00,2025-10-22,POLYX,1,0.9108914163341172,0.084772,10.0
2025-10-22 00:00:00+00:00,2025-10-22,SNX,-1,0.1014091531983267,1.471,10.0
2025-10-22 00:00:00+00:00,2025-10-22,TRX,1,0.93119980738043,0.3216,10.0
2025-10-22 00:00:00+00:00,2025-10-22,TST,-1,0.1217569722041316,0.019986,10.0
2025-10-23 00:00:00+00:00,2025-10-23,ALGO,1,0.8852682621837937,0.17827,10.0
2025-10-23 00:00:00+00:00,2025-10-23,BTC,1,0.9623047425569224,107528.0,10.0
2025-10-23 00:00:00+00:00,2025-10-23,SNX,-1,0.0506930404180486,1.2772,10.0
2025-10-23 00:00:00+00:00,2025-10-23,TRX,1,0.9740307554422226,0.32261,10.0
2025-10-23 00:00:00+00:00,2025-10-23,TST,-1,0.1098537541285949,0.019331,10.0
2025-10-23 00:00:00+00:00,2025-10-23,ZEN,-1,0.1116818644239544,10.962,10.0
2025-10-24 00:00:00+00:00,2025-10-24,ADA,1,0.878321922910925,0.64278,10.0
2025-10-24 00:00:00+00:00,2025-10-24,BTC,1,0.9372048343927444,110062.0,10.0
2025-10-24 00:00:00+00:00,2025-10-24,FARTCOIN,-1,0.15594199277259,0.36062,10.0
2025-10-24 00:00:00+00:00,2025-10-24,GAS,1,0.91896344695543,2.5865,10.0
2025-10-24 00:00:00+00:00,2025-10-24,SNX,-1,0.0886509484073356,1.2476,10.0
2025-10-24 00:00:00+00:00,2025-10-24,SPX,-1,0.1539472526455296,0.9777,10.0
2025-10-25 00:00:00+00:00,2025-10-25,AVNT,-1,0.1530956237725263,0.78181,10.0
2025-10-25 00:00:00+00:00,2025-10-25,BRETT,-1,0.1017548783410896,0.027645,10.0
2025-10-25 00:00:00+00:00,2025-10-25,ETH,1,0.926063206800932,3936.0,10.0
2025-10-25 00:00:00+00:00,2025-10-25,SNX,-1,0.1498188476647622,1.2995,10.0
2025-10-25 00:00:00+00:00,2025-10-25,XLM,1,0.9117727170799133,0.31938,10.0
2025-10-25 00:00:00+00:00,2025-10-25,XRP,1,0.939141080162536,2.5099,10.0
2025-10-26 00:00:00+00:00,2025-10-26,AVNT,-1,0.1793869043851363,0.74486,10.0
2025-10-26 00:00:00+00:00,2025-10-26,BTC,1,0.956354383826586,111683.0,10.0
2025-10-26 00:00:00+00:00,2025-10-26,FET,-1,0.1299125927641485,0.25941,10.0
2025-10-26 00:00:00+00:00,2025-10-26,LTC,1,0.906938723304346,96.918,10.0
2025-10-26 00:00:00+00:00,2025-10-26,SNX,-1,0.0915747127355064,1.2066,10.0
2025-10-26 00:00:00+00:00,2025-10-26,XLM,1,0.9423651784358792,0.32476,10.0
2025-10-27 00:00:00+00:00,2025-10-27,BANANA,-1,0.1577711333766224,13.926,10.0
2025-10-27 00:00:00+00:00,2025-10-27,BTC,1,0.9222943164824944,114600.0,10.0
2025-10-27 00:00:00+00:00,2025-10-27,ETH,1,0.9578859523276518,4160.2,10.0
2025-10-27 00:00:00+00:00,2025-10-27,HBAR,1,0.868317975973357,0.17981,10.0
2025-10-27 00:00:00+00:00,2025-10-27,MAVIA,-1,0.0863597432037148,0.17674,10.0
2025-10-27 00:00:00+00:00,2025-10-27,SNX,-1,0.0618199984333409,1.2021,10.0
2025-10-28 00:00:00+00:00,2025-10-28,BTC,1,0.9471279983424452,114110.0,10.0
2025-10-28 00:00:00+00:00,2025-10-28,ETH,1,0.9352869378130414,4119.9,10.0
2025-10-28 00:00:00+00:00,2025-10-28,MERL,-1,0.1487603797837816,0.36261,10.0
2025-10-28 00:00:00+00:00,2025-10-28,SNX,-1,0.0922362388218302,1.1624,10.0
2025-10-28 00:00:00+00:00,2025-10-28,TST,-1,0.1046716453803235,0.019046,10.0
2025-10-28 00:00:00+00:00,2025-10-28,XRP,1,0.9162038017835296,2.6326,10.0
2025-10-29 00:00:00+00:00,2025-10-29,BTC,1,0.9589790820858748,112864.0,10.0
2025-10-29 00:00:00+00:00,2025-10-29,MERL,-1,0.097740851032516,0.30592,10.0
2025-10-29 00:00:00+00:00,2025-10-29,POLYX,1,0.8802523791010278,0.084279,10.0
2025-10-29 00:00:00+00:00,2025-10-29,SNX,-1,0.0904276271924027,1.109,10.0
2025-10-29 00:00:00+00:00,2025-10-29,XRP,1,0.9177854562964244,2.602,10.0
2025-10-29 00:00:00+00:00,2025-10-29,YGG,-1,0.1061181299969732,0.129,10.0
