time,symbol,side,price,notional,qty,fee,realized_pnl,reason,action,prediction,signal_date,max_leverage,margin_mode
2025-10-12 19:00:00+00:00,SNX,1,1.7168746496134044,18.210573400369164,10.606815939922994,0.0,-8.210573400369164,liquidation,forced_close,0.1226688253220428,2025-10-12,5.0,isolated
2025-10-13 00:00:00+00:00,BNB,1,1303.9,10.0,0.007669299792928905,0.0045,0.0,daily_prediction,merge_same_side,0.9204462786209682,2025-10-13,10.0,isolated
2025-10-13 00:00:00+00:00,BTC,1,114940.0,10.0,8.700191404210893e-05,0.0045,0.0,daily_prediction,merge_same_side,0.8989365040047177,2025-10-13,40.0,isolated
2025-10-13 00:00:00+00:00,ETH,1,4150.2,10.0,0.002409522432653848,0.0045,0.0,daily_prediction,open,0.8783334118577301,2025-10-13,25.0,isolated
2025-10-13 00:00:00+00:00,ETHFI,-1,1.2451,10.0,-8.031483414986747,0.0045,0.0,daily_prediction,open,0.1516511296693583,2025-10-13,5.0,isolated
2025-10-13 00:00:00+00:00,ZEREBRO,-1,0.032238,10.0,-310.19294000868535,0.0045,0.0,daily_prediction,open,0.1453850245681654,2025-10-13,5.0,isolated
2025-10-13 00:00:00+00:00,ZORA,-1,0.091581,10.0,-109.19295487055176,0.0045,0.0,daily_prediction,open,0.152476244850085,2025-10-13,5.0,isolated
2025-10-14 00:00:00+00:00,ALGO,1,0.21292,10.0,46.965996618448244,0.0045,0.0,daily_prediction,open,0.8549049085920218,2025-10-14,5.0,isolated
2025-10-14 00:00:00+00:00,AVNT,-1,0.65866,10.0,-15.182339902225731,0.0045,0.0,daily_prediction,merge_same_side,0.1380054424559723,2025-10-14,5.0,isolated
2025-10-14 00:00:00+00:00,HBAR,1,0.19425,10.0,51.48005148005148,0.0045,0.0,daily_prediction,open,0.8934536690044479,2025-10-14,5.0,isolated
2025-10-14 00:00:00+00:00,MERL,-1,0.34899,10.0,-28.654116163786927,0.0045,0.0,daily_prediction,open,0.1852616164059792,2025-10-14,5.0,isolated
2025-10-14 00:00:00+00:00,XRP,1,2.6045,10.0,3.839508542906508,0.0045,0.0,daily_prediction,merge_same_side,0.8582412295442275,2025-10-14,20.0,isolated
2025-10-14 00:00:00+00:00,ZEC,-1,249.28,10.0,-0.04011553273427471,0.0045,0.0,daily_prediction,open,0.1751633691690985,2025-10-14,5.0,isolated
2025-10-15 00:00:00+00:00,BNB,1,1207.7,10.0,0.008280202036929701,0.0045,0.0,daily_prediction,merge_same_side,0.8519061888888803,2025-10-15,10.0,isolated
2025-10-15 00:00:00+00:00,BTC,1,113020.0,10.0,8.847991505928154e-05,0.0045,0.0,daily_prediction,merge_same_side,0.8355812334634334,2025-10-15,40.0,isolated
2025-10-15 00:00:00+00:00,FET,-1,0.31444,10.0,-31.80256964762753,0.0045,0.0,daily_prediction,open,0.1228871034193942,2025-10-15,5.0,isolated
2025-10-15 00:00:00+00:00,MAV,-1,0.043029,10.0,-232.40140370447838,0.0045,0.0,daily_prediction,open,0.113302488500824,2025-10-15,5.0,isolated
2025-10-15 00:00:00+00:00,PAXG,1,4175.4,10.0,0.0023949801216649903,0.0045,0.0,daily_prediction,open,0.8263190749169437,2025-10-15,5.0,isolated
2025-10-15 00:00:00+00:00,SNX,-1,2.0261,10.0,-4.9355905434085185,0.0045,0.0,daily_prediction,open,0.0842579754661917,2025-10-15,5.0,isolated
2025-10-15 05:00:00+00:00,YGG,1,0.20365781766596278,18.18211031746833,89.27774305865547,0.0,-8.18211031746833,liquidation,forced_close,0.1668377773628292,2025-10-12,5.0,isolated
2025-10-16 00:00:00+00:00,CAKE,-1,3.0268,10.0,-3.3038192150125543,0.0045,0.0,daily_prediction,merge_same_side,0.1386240709803513,2025-10-16,5.0,isolated
2025-10-16 00:00:00+00:00,FET,-1,0.29024,10.0,-34.454244762954794,0.0045,0.0,daily_prediction,merge_same_side,0.095915175767354,2025-10-16,5.0,isolated
2025-10-16 00:00:00+00:00,POL,1,0.19549,10.0,51.153511688577424,0.0045,0.0,daily_prediction,open,0.8174964087984302,2025-10-16,5.0,isolated
2025-10-16 00:00:00+00:00,POLYX,1,0.089968,10.0,111.15063133558598,0.0045,0.0,daily_prediction,open,0.8858288247371828,2025-10-16,5.0,isolated
2025-10-16 00:00:00+00:00,SNX,-1,1.6912,10.0,-5.912961210974456,0.0045,0.0,daily_prediction,merge_same_side,0.1390259859974249,2025-10-16,5.0,isolated
2025-10-16 00:00:00+00:00,TRX,1,0.3192,10.0,31.328320802005013,0.0045,0.0,daily_prediction,open,0.9245120089572396,2025-10-16,10.0,isolated
2025-10-17 00:00:00+00:00,BTC,1,108221.0,10.0,9.24035076371499e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9459332690733878,2025-10-17,40.0,isolated
2025-10-17 00:00:00+00:00,MAV,-1,0.039787,10.0,-251.33837685676224,0.0045,0.0,daily_prediction,merge_same_side,0.1244072643477144,2025-10-17,5.0,isolated
2025-10-17 00:00:00+00:00,OM,-1,0.12344,10.0,-81.01101749837979,0.0045,0.0,daily_prediction,open,0.1280033611079414,2025-10-17,5.0,isolated
2025-10-17 00:00:00+00:00,POLYX,1,0.085965,10.0,116.32641191182458,0.0045,0.0,daily_prediction,merge_same_side,0.8969505333103711,2025-10-17,5.0,isolated
2025-10-17 00:00:00+00:00,SNX,-1,1.4452,10.0,-6.919457514530861,0.0045,0.0,daily_prediction,merge_same_side,0.0996448185104791,2025-10-17,5.0,isolated
2025-10-17 00:00:00+00:00,TRX,1,0.31603,10.0,31.642565579217166,0.0045,0.0,daily_prediction,merge_same_side,0.9197846602867908,2025-10-17,10.0,isolated
2025-10-18 00:00:00+00:00,ANIME,1,0.009373,10.0,1066.894270777766,0.0045,0.0,daily_prediction,open,0.9032572460634608,2025-10-18,5.0,isolated
2025-10-18 00:00:00+00:00,BTC,1,106395.0,10.0,9.398937920015038e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9092987375957802,2025-10-18,40.0,isolated
2025-10-18 00:00:00+00:00,FET,-1,0.26914,10.0,-37.15538381511481,0.0045,0.0,daily_prediction,merge_same_side,0.08890628215454,2025-10-18,5.0,isolated
2025-10-18 00:00:00+00:00,POLYX,1,0.084203,10.0,118.7606142298968,0.0045,0.0,daily_prediction,merge_same_side,0.8903248190460517,2025-10-18,5.0,isolated
2025-10-18 00:00:00+00:00,SNX,-1,1.3743,10.0,-7.2764316379247616,0.0045,0.0,daily_prediction,merge_same_side,0.1119852460465187,2025-10-18,5.0,isolated
2025-10-18 00:00:00+00:00,ZEREBRO,-1,0.039261,10.0,-254.70568757800365,0.0045,0.0,daily_prediction,merge_same_side,0.1033964619993602,2025-10-18,5.0,isolated
2025-10-19 00:00:00+00:00,BTC,1,107143.0,10.0,9.333320888905481e-05,0.0045,0.0,daily_prediction,merge_same_side,0.931212287449302,2025-10-19,40.0,isolated
2025-10-19 00:00:00+00:00,FET,-1,0.2604,10.0,-38.40245775729647,0.0045,0.0,daily_prediction,merge_same_side,0.1213471952496972,2025-10-19,5.0,isolated
2025-10-19 00:00:00+00:00,OM,-1,0.11962,10.0,-83.59806052499582,0.0045,0.0,daily_prediction,merge_same_side,0.1424838811420952,2025-10-19,5.0,isolated
2025-10-19 00:00:00+00:00,SNX,-1,1.3706,10.0,-7.296074711805049,0.0045,0.0,daily_prediction,merge_same_side,0.0957739764443696,2025-10-19,5.0,isolated
2025-10-19 00:00:00+00:00,TRX,1,0.31287,10.0,31.962156806341294,0.0045,0.0,daily_prediction,merge_same_side,0.942285487281002,2025-10-19,10.0,isolated
2025-10-19 00:00:00+00:00,XLM,1,0.31442,10.0,31.80459258316901,0.0045,0.0,daily_prediction,open,0.9071084337757566,2025-10-19,5.0,isolated
2025-10-20 00:00:00+00:00,BNB,1,1108.7,10.0,0.009019572472264814,0.0045,0.0,daily_prediction,merge_same_side,0.8859078119472861,2025-10-20,10.0,isolated
2025-10-20 00:00:00+00:00,ETH,1,3980.3,10.0,0.0025123734391880007,0.0045,0.0,daily_prediction,merge_same_side,0.8627455160267944,2025-10-20,25.0,isolated
2025-10-20 00:00:00+00:00,RSR,-1,0.006069,10.0,-1647.7179106936894,0.0045,0.0,daily_prediction,open,0.1492628612823672,2025-10-20,5.0,isolated
2025-10-20 00:00:00+00:00,SAND,1,0.20895,10.0,47.85833931562575,0.0045,0.0,daily_prediction,open,0.8606464728606006,2025-10-20,5.0,isolated
2025-10-20 00:00:00+00:00,STBL,-1,0.10285,10.0,-97.22897423432183,0.0045,0.0,daily_prediction,open,0.1539032214079727,2025-10-20,5.0,isolated
2025-10-20 00:00:00+00:00,YGG,-1,0.14449,10.0,-69.20894179527994,0.0045,0.0,daily_prediction,open,0.1352258616914375,2025-10-20,5.0,isolated
2025-10-21 00:00:00+00:00,ALGO,1,0.18647,10.0,53.62792942564488,0.0045,0.0,daily_prediction,merge_same_side,0.8863662866100316,2025-10-21,5.0,isolated
2025-10-21 00:00:00+00:00,AVNT,-1,0.63842,10.0,-15.663669684533692,0.0045,0.0,daily_prediction,merge_same_side,0.1436872271708339,2025-10-21,5.0,isolated
2025-10-21 00:00:00+00:00,BTC,1,110480.0,10.0,9.051412020275162e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9454579495799535,2025-10-21,40.0,isolated
2025-10-21 00:00:00+00:00,FET,-1,0.26923,10.0,-37.142963265609325,0.0045,0.0,daily_prediction,merge_same_side,0.1003825832158442,2025-10-21,5.0,isolated
2025-10-21 00:00:00+00:00,FTT,-1,0.78382,10.0,-12.758031180628207,0.0045,0.0,daily_prediction,open,0.1708488877021431,2025-10-21,5.0,isolated
2025-10-21 00:00:00+00:00,XLM,1,0.32401,10.0,30.86324496157526,0.0045,0.0,daily_prediction,merge_same_side,0.8655685314140922,2025-10-21,5.0,isolated
2025-10-22 00:00:00+00:00,BTC,1,108246.0,10.0,9.238216654656985e-05,0.0045,0.0,daily_prediction,merge_same_side,0.971876715356234,2025-10-22,40.0,isolated
2025-10-22 00:00:00+00:00,FET,-1,0.24418,10.0,-40.95339503644852,0.0045,0.0,daily_prediction,merge_same_side,0.0988998281722057,2025-10-22,5.0,isolated
2025-10-22 00:00:00+00:00,POLYX,1,0.084772,10.0,117.96347850705422,0.0045,0.0,daily_prediction,merge_same_side,0.9108914163341172,2025-10-22,5.0,isolated
2025-10-22 00:00:00+00:00,SNX,-1,1.471,10.0,-6.798096532970768,0.0045,0.0,daily_prediction,merge_same_side,0.1014091531983267,2025-10-22,5.0,isolated
2025-10-22 00:00:00+00:00,TRX,1,0.3216,10.0,31.09452736318408,0.0045,0.0,daily_prediction,merge_same_side,0.93119980738043,2025-10-22,10.0,isolated
2025-10-22 00:00:00+00:00,TST,-1,0.019986,10.0,-500.35024517162014,0.0045,0.0,daily_prediction,merge_same_side,0.1217569722041316,2025-10-22,5.0,isolated
2025-10-23 00:00:00+00:00,ALGO,1,0.17827,10.0,56.0946878330622,0.0045,0.0,daily_prediction,merge_same_side,0.8852682621837937,2025-10-23,5.0,isolated
2025-10-23 00:00:00+00:00,BTC,1,107528.0,10.0,9.299903281005877e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9623047425569224,2025-10-23,40.0,isolated
2025-10-23 00:00:00+00:00,SNX,-1,1.2772,10.0,-7.829627309740057,0.0045,0.0,daily_prediction,merge_same_side,0.0506930404180486,2025-10-23,5.0,isolated
2025-10-23 00:00:00+00:00,TRX,1,0.32261,10.0,30.99717925668764,0.0045,0.0,daily_prediction,merge_same_side,0.9740307554422226,2025-10-23,10.0,isolated
2025-10-23 00:00:00+00:00,TST,-1,0.019331,10.0,-517.3038125290983,0.0045,0.0,daily_prediction,merge_same_side,0.1098537541285949,2025-10-23,5.0,isolated
2025-10-23 00:00:00+00:00,ZEN,-1,10.962,10.0,-0.9122422915526364,0.0045,0.0,daily_prediction,open,0.1116818644239544,2025-10-23,5.0,isolated
2025-10-24 00:00:00+00:00,ADA,1,0.64278,10.0,15.557422446249104,0.0045,0.0,daily_prediction,open,0.878321922910925,2025-10-24,10.0,isolated
2025-10-24 00:00:00+00:00,BTC,1,110062.0,10.0,9.085788010394141e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9372048343927444,2025-10-24,40.0,isolated
2025-10-24 00:00:00+00:00,FARTCOIN,-1,0.36062,10.0,-27.730020520215184,0.0045,0.0,daily_prediction,open,0.15594199277259,2025-10-24,10.0,isolated
2025-10-24 00:00:00+00:00,GAS,1,2.5865,10.0,3.8662284941040017,0.0045,0.0,daily_prediction,open,0.91896344695543,2025-10-24,5.0,isolated
2025-10-24 00:00:00+00:00,SNX,-1,1.2476,10.0,-8.01538954793203,0.0045,0.0,daily_prediction,merge_same_side,0.0886509484073356,2025-10-24,5.0,isolated
2025-10-24 00:00:00+00:00,SPX,-1,0.9777,10.0,-10.228086325048583,0.0045,0.0,daily_prediction,open,0.1539472526455296,2025-10-24,5.0,isolated
2025-10-25 00:00:00+00:00,AVNT,-1,0.78181,10.0,-12.790831531957892,0.0045,0.0,daily_prediction,merge_same_side,0.1530956237725263,2025-10-25,5.0,isolated
2025-10-25 00:00:00+00:00,BRETT,-1,0.027645,10.0,-361.72906493036714,0.0045,0.0,daily_prediction,open,0.1017548783410896,2025-10-25,5.0,isolated
2025-10-25 00:00:00+00:00,ETH,1,3936.0,10.0,0.002540650406504065,0.0045,0.0,daily_prediction,merge_same_side,0.926063206800932,2025-10-25,25.0,isolated
2025-10-25 00:00:00+00:00,SNX,-1,1.2995,10.0,-7.695267410542516,0.0045,0.0,daily_prediction,merge_same_side,0.1498188476647622,2025-10-25,5.0,isolated
2025-10-25 00:00:00+00:00,XLM,1,0.31938,10.0,31.31066441229883,0.0045,0.0,daily_prediction,merge_same_side,0.9117727170799133,2025-10-25,5.0,isolated
2025-10-25 00:00:00+00:00,XRP,1,2.5099,10.0,3.9842224789832263,0.0045,0.0,daily_prediction,merge_same_side,0.939141080162536,2025-10-25,20.0,isolated
2025-10-26 00:00:00+00:00,AVNT,-1,0.74486,10.0,-13.425341674945628,0.0045,0.0,daily_prediction,merge_same_side,0.1793869043851363,2025-10-26,5.0,isolated
2025-10-26 00:00:00+00:00,BTC,1,111683.0,10.0,8.953914203594102e-05,0.0045,0.0,daily_prediction,merge_same_side,0.956354383826586,2025-10-26,40.0,isolated
2025-10-26 00:00:00+00:00,FET,-1,0.25941,10.0,-38.5490150726649,0.0045,0.0,daily_prediction,merge_same_side,0.1299125927641485,2025-10-26,5.0,isolated
2025-10-26 00:00:00+00:00,LTC,1,96.918,10.0,0.10318000784168059,0.0045,0.0,daily_prediction,merge_same_side,0.906938723304346,2025-10-26,10.0,isolated
2025-10-26 00:00:00+00:00,SNX,-1,1.2066,10.0,-8.28775070445881,0.0045,0.0,daily_prediction,merge_same_side,0.0915747127355064,2025-10-26,5.0,isolated
2025-10-26 00:00:00+00:00,XLM,1,0.32476,10.0,30.791969454366303,0.0045,0.0,daily_prediction,merge_same_side,0.9423651784358792,2025-10-26,5.0,isolated
2025-10-27 00:00:00+00:00,BANANA,-1,13.926,10.0,-0.7180812868016659,0.0045,0.0,daily_prediction,open,0.1577711333766224,2025-10-27,5.0,isolated
2025-10-27 00:00:00+00:00,BTC,1,114600.0,10.0,8.726003490401397e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9222943164824944,2025-10-27,40.0,isolated
2025-10-27 00:00:00+00:00,ETH,1,4160.2,10.0,0.0024037305898754868,0.0045,0.0,daily_prediction,merge_same_side,0.9578859523276518,2025-10-27,25.0,isolated
2025-10-27 00:00:00+00:00,HBAR,1,0.17981,10.0,55.61425949613481,0.0045,0.0,daily_prediction,merge_same_side,0.868317975973357,2025-10-27,5.0,isolated
2025-10-27 00:00:00+00:00,MAVIA,-1,0.17674,10.0,-56.58028742786013,0.0045,0.0,daily_prediction,open,0.0863597432037148,2025-10-27,5.0,isolated
2025-10-27 00:00:00+00:00,SNX,-1,1.2021,10.0,-8.318775476249897,0.0045,0.0,daily_prediction,merge_same_side,0.0618199984333409,2025-10-27,5.0,isolated
2025-10-28 00:00:00+00:00,BTC,1,114110.0,10.0,8.763473841030585e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9471279983424452,2025-10-28,40.0,isolated
2025-10-28 00:00:00+00:00,ETH,1,4119.9,10.0,0.0024272433796936822,0.0045,0.0,daily_prediction,merge_same_side,0.9352869378130414,2025-10-28,25.0,isolated
2025-10-28 00:00:00+00:00,MERL,-1,0.36261,10.0,-27.577838449022366,0.0045,0.0,daily_prediction,merge_same_side,0.1487603797837816,2025-10-28,5.0,isolated
2025-10-28 00:00:00+00:00,SNX,-1,1.1624,10.0,-8.602890571231933,0.0045,0.0,daily_prediction,merge_same_side,0.0922362388218302,2025-10-28,5.0,isolated
2025-10-28 00:00:00+00:00,TST,-1,0.019046,10.0,-525.0446287934475,0.0045,0.0,daily_prediction,merge_same_side,0.1046716453803235,2025-10-28,5.0,isolated
2025-10-28 00:00:00+00:00,XRP,1,2.6326,10.0,3.798526171845324,0.0045,0.0,daily_prediction,merge_same_side,0.9162038017835296,2025-10-28,20.0,isolated
2025-10-29 00:00:00+00:00,BTC,1,112864.0,10.0,8.860221151119932e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9589790820858748,2025-10-29,40.0,isolated
2025-10-29 00:00:00+00:00,MERL,-1,0.30592,10.0,-32.688284518828446,0.0045,0.0,daily_prediction,merge_same_side,0.097740851032516,2025-10-29,5.0,isolated
2025-10-29 00:00:00+00:00,POLYX,1,0.084279,10.0,118.65351985666653,0.0045,0.0,daily_prediction,merge_same_side,0.8802523791010278,2025-10-29,5.0,isolated
2025-10-29 00:00:00+00:00,SNX,-1,1.109,10.0,-9.017132551848512,0.0045,0.0,daily_prediction,merge_same_side,0.0904276271924027,2025-10-29,5.0,isolated
2025-10-29 00:00:00+00:00,XRP,1,2.602,10.0,3.8431975403535743,0.0045,0.0,daily_prediction,merge_same_side,0.9177854562964244,2025-10-29,20.0,isolated
2025-10-29 00:00:00+00:00,YGG,-1,0.129,10.0,-77.51937984496124,0.0045,0.0,daily_prediction,merge_same_side,0.1061181299969732,2025-10-29,5.0,isolated
2025-10-30 00:00:00+00:00,ETHFI,-1,0.97089,10.0,-10.299827992872519,0.0045,0.0,daily_prediction,merge_same_side,0.1802729247951833,2025-10-30,5.0,isolated
2025-10-30 00:00:00+00:00,GAS,1,2.5852,10.0,3.868172675228222,0.0045,0.0,daily_prediction,merge_same_side,0.8761883486851378,2025-10-30,5.0,isolated
2025-10-30 00:00:00+00:00,LTC,1,98.512,10.0,0.10151047588111094,0.0045,0.0,daily_prediction,merge_same_side,0.8769184497433783,2025-10-30,10.0,isolated
2025-10-30 00:00:00+00:00,SNX,-1,1.1127,10.0,-8.987148377819718,0.0045,0.0,daily_prediction,merge_same_side,0.067361662117707,2025-10-30,5.0,isolated
2025-10-30 00:00:00+00:00,SOL,1,193.98,10.0,0.05155170636148057,0.0045,0.0,daily_prediction,merge_same_side,0.8522119442584953,2025-10-30,20.0,isolated
2025-10-30 00:00:00+00:00,TST,-1,0.018813,10.0,-531.5473342901186,0.0045,0.0,daily_prediction,merge_same_side,0.1246443812168582,2025-10-30,5.0,isolated
2025-10-31 00:00:00+00:00,BNB,1,1078.4,10.0,0.009272997032640949,0.0045,0.0,daily_prediction,merge_same_side,0.8868435080489634,2025-10-31,10.0,isolated
2025-10-31 00:00:00+00:00,BTC,1,108361.0,10.0,9.228412436208599e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9208146081896712,2025-10-31,40.0,isolated
2025-10-31 00:00:00+00:00,SNX,-1,1.0084,10.0,-9.916699722332408,0.0045,0.0,daily_prediction,merge_same_side,0.0590041508556303,2025-10-31,5.0,isolated
2025-10-31 00:00:00+00:00,SOL,1,184.62,10.0,0.054165312533853316,0.0045,0.0,daily_prediction,merge_same_side,0.8778801434313566,2025-10-31,20.0,isolated
2025-10-31 00:00:00+00:00,TST,-1,0.017258,10.0,-579.4414184725924,0.0045,0.0,daily_prediction,merge_same_side,0.1375877477768866,2025-10-31,5.0,isolated
2025-10-31 00:00:00+00:00,YGG,-1,0.11937,10.0,-83.77314233056882,0.0045,0.0,daily_prediction,merge_same_side,0.1039771232602091,2025-10-31,5.0,isolated
2025-11-01 00:00:00+00:00,0G,-1,1.0863,10.0,-9.205560158335635,0.0045,0.0,daily_prediction,open,0.1232850020115369,2025-11-01,5.0,isolated
2025-11-01 00:00:00+00:00,BTC,1,109587.0,10.0,9.125169956290436e-05,0.0045,0.0,daily_prediction,merge_same_side,0.951320578154985,2025-11-01,40.0,isolated
2025-11-01 00:00:00+00:00,SNX,-1,1.001,10.0,-9.990009990009991,0.0045,0.0,daily_prediction,merge_same_side,0.0692508928645466,2025-11-01,5.0,isolated
2025-11-01 00:00:00+00:00,SOL,1,187.18,10.0,0.05342451116572283,0.0045,0.0,daily_prediction,merge_same_side,0.9383863614226882,2025-11-01,20.0,isolated
2025-11-01 00:00:00+00:00,XRP,1,2.5083,10.0,3.986763943706893,0.0045,0.0,daily_prediction,merge_same_side,0.9290952346701148,2025-11-01,20.0,isolated
2025-11-01 00:00:00+00:00,ZK,-1,0.028886,10.0,-346.1884650003462,0.0045,0.0,daily_prediction,open,0.1272410481537055,2025-11-01,5.0,isolated
2025-11-01 07:00:00+00:00,ZEN,1,19.933300383999555,18.1839996205068,0.9122422915526364,0.0,-8.183999620506802,liquidation,forced_close,0.1116818644239544,2025-10-23,5.0,isolated
2025-11-01 22:00:00+00:00,ZK,1,0.052478143987887346,18.167328113233864,346.1884650003462,0.0,-8.167328113233866,liquidation,forced_close,0.1272410481537055,2025-11-01,5.0,isolated
2025-11-02 00:00:00+00:00,BCH,1,553.67,10.0,0.01806130005237777,0.0045,0.0,daily_prediction,open,0.9023281547028436,2025-11-02,10.0,isolated
2025-11-02 00:00:00+00:00,BTC,1,110120.0,10.0,9.081002542680712e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9131771464304728,2025-11-02,40.0,isolated
2025-11-02 00:00:00+00:00,EIGEN,-1,0.8905,10.0,-11.229646266142616,0.0045,0.0,daily_prediction,open,0.1221377198622292,2025-11-02,5.0,isolated
2025-11-02 00:00:00+00:00,ETC,1,16.335,10.0,0.6121824303642485,0.0045,0.0,daily_prediction,open,0.9024388146669604,2025-11-02,5.0,isolated
2025-11-02 00:00:00+00:00,MAVIA,-1,0.10338,10.0,-96.73050880247631,0.0045,0.0,daily_prediction,merge_same_side,0.0735691945401623,2025-11-02,5.0,isolated
2025-11-02 00:00:00+00:00,SNX,-1,1.0056,10.0,-9.944311853619729,0.0045,0.0,daily_prediction,merge_same_side,0.070816792780132,2025-11-02,5.0,isolated
2025-11-03 00:00:00+00:00,AI16Z,-1,0.08125,10.0,-123.07692307692307,0.0045,0.0,daily_prediction,open,0.1477860843765677,2025-11-03,5.0,isolated
2025-11-03 00:00:00+00:00,BTC,1,110528.0,10.0,9.047481181239143e-05,0.0045,0.0,daily_prediction,merge_same_side,0.9732135026966644,2025-11-03,40.0,isolated
2025-11-03 00:00:00+00:00,ETH,1,3904.6,10.0,0.0025610818009527223,0.0045,0.0,daily_prediction,merge_same_side,0.937899128461882,2025-11-03,25.0,isolated
2025-11-03 00:00:00+00:00,TST,-1,0.017786,10.0,-562.2399640166423,0.0045,0.0,daily_prediction,merge_same_side,0.1453420466932924,2025-11-03,5.0,isolated
2025-11-03 00:00:00+00:00,XRP,1,2.525,10.0,3.9603960396039604,0.0045,0.0,daily_prediction,merge_same_side,0.9320990428972254,2025-11-03,20.0,isolated
2025-11-03 00:00:00+00:00,ZEREBRO,-1,0.042455,10.0,-235.54351666470382,0.0045,0.0,daily_prediction,merge_same_side,0.1535218402247232,2025-11-03,5.0,isolated
2025-11-04 00:00:00+00:00,BNB,1,992.7,10.0,0.010073536818777071,0.0045,0.0,daily_prediction,merge_same_side,0.9053770880195494,2025-11-04,10.0,isolated
2025-11-04 00:00:00+00:00,BTC,1,106528.0,10.0,9.387203364373686e-05,0.0045,0.0,daily_prediction,merge_same_side,0.978148046655934,2025-11-04,40.0,isolated
2025-11-04 00:00:00+00:00,ETH,1,3602.4,10.0,0.00277592715967133,0.0045,0.0,daily_prediction,merge_same_side,0.9004292730130149,2025-11-04,25.0,isolated
2025-11-04 00:00:00+00:00,MINA,-1,0.1154,10.0,-86.65511265164645,0.0045,0.0,daily_prediction,open,0.1279572159462223,2025-11-04,5.0,isolated
2025-11-04 00:00:00+00:00,SNX,-1,0.9003,10.0,-11.107408641563923,0.0045,0.0,daily_prediction,merge_same_side,0.0834792099990696,2025-11-04,5.0,isolated
