signal_date,symbol,prediction,side,daily_rank
2026-01-10,ZEC,0.1305806898763648,-1,4
2026-01-10,ME,0.1329046382754095,-1,5
2026-01-10,IP,0.1508943453939714,-1,6
2026-01-11,BNB,0.92791457386067,1,1
2026-01-11,TRX,0.8959116076306494,1,2
2026-01-11,CAKE,0.8936066103585142,1,3
2026-01-11,ZEC,0.1066692550630427,-1,4
2026-01-11,USTC,0.1194228424342757,-1,5
2026-01-11,STRK,0.1348242810526052,-1,6
2026-01-12,BTC,0.9553498933615124,1,1
2026-01-12,SOL,0.9538903552648,1,2
2026-01-12,ETH,0.9436606040750308,1,3
2026-01-12,ME,0.1088025268249183,-1,4
2026-01-12,GMT,0.1335606893591075,-1,5
2026-01-12,USTC,0.1525428839376584,-1,6
2026-01-13,BTC,0.9716209602786632,1,1
2026-01-13,BNB,0.961688098771795,1,2
2026-01-13,TRX,0.923093319927514,1,3
2026-01-13,GMT,0.0601347156497367,-1,4
2026-01-13,ME,0.0792837307813612,-1,5
2026-01-13,BIO,0.12431151113718,-1,6
2026-01-14,ETH,0.9324057605674368,1,1
2026-01-14,ETC,0.877708007153246,1,2
2026-01-14,AVAX,0.8715100764068338,1,3
2026-01-14,ZEC,0.0799696101129882,-1,4
2026-01-14,MERL,0.1176590823480127,-1,5
2026-01-14,GMT,0.1388589501807991,-1,6
2026-01-15,ETH,0.977486860989909,1,1
2026-01-15,BTC,0.9769669738545348,1,2
2026-01-15,BNB,0.961117984774586,1,3
2026-01-15,GMT,0.067601753377655,-1,4
2026-01-15,RESOLV,0.159272909319019,-1,5
2026-01-15,RENDER,0.1646421155575606,-1,6
2026-01-16,TRX,0.9664377323429812,1,1
2026-01-16,BTC,0.9551185608728736,1,2
2026-01-16,ETH,0.9486961196156224,1,3
2026-01-16,GMT,0.0810698547575074,-1,4
2026-01-16,ZEC,0.0964955523317805,-1,5
2026-01-16,IP,0.1450435159562774,-1,6
2026-01-17,NEO,0.9110222132319632,1,1
2026-01-17,BNB,0.900600208994213,1,2
2026-01-17,ETC,0.8930355065355895,1,3
2026-01-17,ZEC,0.0544143554538285,-1,4
2026-01-17,WCT,0.1488771689756406,-1,5
2026-01-17,UNI,0.158583024809617,-1,6
2026-01-18,BNB,0.9325848463730696,1,1
2026-01-18,ETH,0.9260006780468492,1,2
2026-01-18,NEO,0.9049652206577348,1,3
2026-01-18,ZEC,0.0664103647514517,-1,4
2026-01-18,ANIME,0.1235691444665525,-1,5
2026-01-18,IP,0.1337104186815147,-1,6
2026-01-19,ETH,0.964309113089862,1,1
2026-01-19,BNB,0.9550592882123792,1,2
2026-01-19,BTC,0.9121355819633112,1,3
2026-01-19,ZEC,0.1155722725153946,-1,4
2026-01-19,LINEA,0.1454100220018799,-1,5
2026-01-19,EIGEN,0.1598679128127925,-1,6
2026-01-20,BTC,0.9384698774677882,1,1
2026-01-20,BNB,0.8951346502015999,1,2
2026-01-20,ETH,0.891399118809777,1,3
2026-01-20,ME,0.079475178524228,-1,4
2026-01-20,TNSR,0.1059854399540935,-1,5
2026-01-20,ZEC,0.1202978848928972,-1,6
2026-01-21,BNB,0.935570634960576,1,1
2026-01-21,BTC,0.930271817528998,1,2
2026-01-21,ETC,0.9155285707437878,1,3
2026-01-21,ME,0.0362789563461652,-1,4
2026-01-21,ZEN,0.0974834091070485,-1,5
2026-01-21,IO,0.1327584467431558,-1,6
2026-01-22,BTC,0.9577252071158376,1,1
2026-01-22,XRP,0.9264206913218356,1,2
2026-01-22,XLM,0.9190336425638832,1,3
2026-01-22,AVNT,0.143959814129552,-1,4
2026-01-22,BERA,0.1655877380342791,-1,5
2026-01-22,0G,0.1860342266694573,-1,6
2026-01-23,BTC,0.9695142472685754,1,1
2026-01-23,BNB,0.9269985716403448,1,2
2026-01-23,TRX,0.8937433814186405,1,3
2026-01-23,ME,0.0802810044015395,-1,4
2026-01-23,TNSR,0.1472624369683293,-1,5
2026-01-23,MEME,0.1573705396873959,-1,6
2026-01-24,BTC,0.9763823074902788,1,1
2026-01-24,BNB,0.9719276851096104,1,2
2026-01-24,ETH,0.9251521939306584,1,3
2026-01-24,ME,0.0571876670134293,-1,4
2026-01-24,KAITO,0.1143273756746717,-1,5
2026-01-24,MERL,0.166249244425603,-1,6
2026-01-25,TON,0.8950757127587894,1,1
2026-01-25,ENS,0.8885867230920526,1,2
2026-01-25,BTC,0.8847137931687471,1,3
2026-01-25,ME,0.0772713199274307,-1,4
2026-01-25,BERA,0.1383947356860268,-1,5
2026-01-25,AVNT,0.1590886561335318,-1,6
2026-01-26,BTC,0.938534826266108,1,1
2026-01-26,TRX,0.9268796992054036,1,2
2026-01-26,BNB,0.9221541898110618,1,3
2026-01-26,SAND,0.0748962679799135,-1,4
2026-01-26,ME,0.0770109183448938,-1,5
2026-01-26,BIO,0.1063428055585219,-1,6
2026-01-27,BTC,0.9737916153974376,1,1
2026-01-27,ETH,0.9489731522109092,1,2
2026-01-27,XRP,0.9202924814317812,1,3
2026-01-27,AIXBT,0.1293694341400509,-1,4
2026-01-27,BERA,0.1466811402809496,-1,5
2026-01-27,ME,0.1627925477717454,-1,6
2026-01-28,BNB,0.9556394685386846,1,1
2026-01-28,ETH,0.9457195823573838,1,2
2026-01-28,BTC,0.9351058466030294,1,3
2026-01-28,SAND,0.1015007622681396,-1,4
2026-01-28,ME,0.1098507632615199,-1,5
2026-01-28,RENDER,0.1308076057425082,-1,6
2026-01-29,BTC,0.9704819053552306,1,1
2026-01-29,BNB,0.9651788860466408,1,2
2026-01-29,XLM,0.9276878673574912,1,3
2026-01-29,ME,0.14525202766952,-1,4
2026-01-29,SAND,0.1676208065121282,-1,5
2026-01-29,BERA,0.1702892845520902,-1,6
2026-01-30,BNB,0.9570381432826012,1,1
2026-01-30,BTC,0.9482092001279526,1,2
2026-01-30,TON,0.9289063986102192,1,3
2026-01-30,ME,0.1120428302308052,-1,4
2026-01-30,VVV,0.1337184364955899,-1,5
2026-01-30,MERL,0.1451633159193335,-1,6
2026-01-31,TON,0.9277232244209268,1,1
2026-01-31,BTC,0.8988274853128371,1,2
2026-01-31,SOL,0.8932609173575032,1,3
2026-01-31,VVV,0.1090470829555529,-1,4
2026-01-31,ME,0.1213576461603066,-1,5
2026-01-31,RENDER,0.132701230960583,-1,6
2026-02-01,BNB,0.956977372334276,1,1
2026-02-01,BTC,0.9404973838571036,1,2
2026-02-01,TRX,0.9360850214823894,1,3
2026-02-01,VVV,0.0601700398233972,-1,4
2026-02-01,ME,0.1292344572608594,-1,5
2026-02-01,IP,0.1463975040911459,-1,6
2026-02-02,BTC,0.9304275874764726,1,1
2026-02-02,TRX,0.9059492578703032,1,2
2026-02-02,TON,0.9049950428562108,1,3
2026-02-02,RENDER,0.1234310489531948,-1,4
2026-02-02,VVV,0.1333265214212728,-1,5
2026-02-02,ZEREBRO,0.1596261659742198,-1,6
2026-02-03,BTC,0.9548578028715274,1,1
2026-02-03,BNB,0.9266245533249378,1,2
2026-02-03,LTC,0.9118825352687148,1,3
2026-02-03,WLD,0.1176050027715828,-1,4
2026-02-03,VVV,0.1494788327059722,-1,5
2026-02-03,LINEA,0.1646401155090106,-1,6
2026-02-04,TRX,0.9445889341902848,1,1
2026-02-04,BTC,0.9088197967970988,1,2
2026-02-04,ETC,0.9040729071237124,1,3
2026-02-04,ZK,0.08107878455311,-1,4
2026-02-04,ZEC,0.1134498526872342,-1,5
2026-02-04,LINEA,0.1503787392704444,-1,6
2026-02-05,TRX,0.9202837121495452,1,1
2026-02-05,BTC,0.9017708264006716,1,2
2026-02-05,ETC,0.8971561203929408,1,3
2026-02-05,ZK,0.1523861104270779,-1,4
2026-02-05,ZEC,0.1551064176459546,-1,5
2026-02-05,BERA,0.1571331888425058,-1,6
2026-02-06,TRX,0.9646774403615992,1,1
2026-02-06,TON,0.9374988771577948,1,2
2026-02-06,ETC,0.9109557251770782,1,3
2026-02-06,ZK,0.1395323848994066,-1,4
2026-02-06,RENDER,0.1397753449231139,-1,5
2026-02-06,MERL,0.1543562931002951,-1,6
2026-02-07,TRX,0.9419792568426352,1,1
2026-02-07,TON,0.9201724032199874,1,2
2026-02-07,ETC,0.91801920794069,1,3
2026-02-07,BERA,0.1000118572682388,-1,4
2026-02-07,SPX,0.1343511814622598,-1,5
2026-02-07,POPCAT,0.1703707021535443,-1,6
2026-02-08,TRX,0.969661617332593,1,1
2026-02-08,LTC,0.9254478027884672,1,2
2026-02-08,ETC,0.9038381997908084,1,3
2026-02-08,BERA,0.0938753408759905,-1,4
2026-02-08,IP,0.1306337583154856,-1,5
2026-02-08,POPCAT,0.137345721152115,-1,6
2026-02-09,TRX,0.973095515220899,1,1
2026-02-09,BTC,0.9130921162678152,1,2
2026-02-09,LTC,0.9091363892163622,1,3
2026-02-09,BERA,0.0775269275279299,-1,4
2026-02-09,VVV,0.1084388256695697,-1,5
2026-02-09,IP,0.1463211886890727,-1,6
2026-02-10,TRX,0.9779579033300024,1,1
2026-02-10,ETC,0.9127640135948184,1,2
2026-02-10,BCH,0.909207775046276,1,3
2026-02-10,BERA,0.0544972785518656,-1,4
2026-02-10,IP,0.13760574976944,-1,5
2026-02-10,VVV,0.1495837364848933,-1,6
2026-02-11,TRX,0.976752877451394,1,1
2026-02-11,TON,0.9181686904423786,1,2
2026-02-11,ETC,0.8982582544644796,1,3
2026-02-11,BERA,0.0837459690967097,-1,4
2026-02-11,IP,0.1200873133131596,-1,5
2026-02-11,VVV,0.1580276631585875,-1,6
2026-02-12,TRX,0.971728284322213,1,1
2026-02-12,TON,0.9144934030061258,1,2
2026-02-12,BNB,0.8999878391712527,1,3
2026-02-12,BERA,0.1070180306020214,-1,4
2026-02-12,IP,0.1519898650235178,-1,5
2026-02-12,VVV,0.1658960078324729,-1,6
2026-02-13,TRX,0.9585985362269666,1,1
2026-02-13,TON,0.917980398507927,1,2
2026-02-13,ETC,0.9164828273072856,1,3
2026-02-13,BERA,0.0395085485081415,-1,4
2026-02-13,IP,0.121218633472428,-1,5
2026-02-13,LINEA,0.1452546446509357,-1,6
2026-02-14,TRX,0.95982711495463,1,1
2026-02-14,TON,0.9230562673069858,1,2
2026-02-14,LTC,0.9206644025997768,1,3
2026-02-14,BERA,0.0381651082897104,-1,4
2026-02-14,TNSR,0.1168210134740377,-1,5
2026-02-14,JUP,0.1301146327193303,-1,6
2026-02-15,TON,0.9495239978700846,1,1
2026-02-15,TRX,0.946858329056407,1,2
2026-02-15,ETC,0.910296304623728,1,3
2026-02-15,BERA,0.0498276199752054,-1,4
2026-02-15,VVV,0.1443240145294838,-1,5
2026-02-15,TNSR,0.1636147514255421,-1,6
2026-02-16,TRX,0.9521934547978712,1,1
2026-02-16,TON,0.9340582009078588,1,2
2026-02-16,AVAX,0.9157152840831492,1,3
2026-02-16,BERA,0.0458342252909692,-1,4
2026-02-16,IP,0.1416642877666086,-1,5
2026-02-16,VVV,0.1545419318693937,-1,6
2026-02-17,TRX,0.9724053135989036,1,1
2026-02-17,BCH,0.918565116272944,1,2
2026-02-17,BTC,0.9109336103146288,1,3
2026-02-17,VVV,0.0750613437375297,-1,4
2026-02-17,BERA,0.0909181618324965,-1,5
2026-02-17,ME,0.126422529859093,-1,6
2026-02-18,TRX,0.9800376053016784,1,1
2026-02-18,BTC,0.911790347367056,1,2
2026-02-18,ETC,0.9052730560128904,1,3
2026-02-18,BERA,0.0689046636253091,-1,4
2026-02-18,VVV,0.1059131375009456,-1,5
2026-02-18,MOVE,0.127318765961089,-1,6
2026-02-19,TRX,0.9832821045733164,1,1
2026-02-19,TON,0.9439500385145444,1,2
2026-02-19,BTC,0.911611334775632,1,3
2026-02-19,VVV,0.0678832277431331,-1,4
2026-02-19,BERA,0.0728847989928994,-1,5
2026-02-19,MERL,0.1308529634411522,-1,6
2026-02-20,TRX,0.982904298995239,1,1
2026-02-20,TON,0.9356143089211096,1,2
2026-02-20,BTC,0.926360288567696,1,3
2026-02-20,MERL,0.100474087665837,-1,4
2026-02-20,BERA,0.1112832948575742,-1,5
2026-02-20,MOVE,0.1123040123622636,-1,6
2026-02-21,TRX,0.9595775960292784,1,1
2026-02-21,BTC,0.9305621181454486,1,2
2026-02-21,BNB,0.9162308440741088,1,3
2026-02-21,BERA,0.0543120533227205,-1,4
2026-02-21,JTO,0.0986793851373815,-1,5
2026-02-21,MERL,0.1307089598218929,-1,6
2026-02-22,TRX,0.9746588319535396,1,1
2026-02-22,BTC,0.9298642950908388,1,2
2026-02-22,AVAX,0.9096733441434564,1,3
2026-02-22,BERA,0.0585433229091699,-1,4
2026-02-22,MERL,0.1245229263600661,-1,5
2026-02-22,JTO,0.1286657254143933,-1,6
2026-02-23,TRX,0.9710673329738994,1,1
2026-02-23,BTC,0.9403927541893148,1,2
2026-02-23,LTC,0.9019287412679682,1,3
2026-02-23,BERA,0.0544967486423174,-1,4
2026-02-23,BIO,0.0939227325471694,-1,5
2026-02-23,JTO,0.1085012976699314,-1,6
2026-02-24,TRX,0.9608383061506194,1,1
2026-02-24,TON,0.9093507985443636,1,2
2026-02-24,BNB,0.8835133594682144,1,3
2026-02-24,BERA,0.0712161012631903,-1,4
2026-02-24,VVV,0.083607862587911,-1,5
2026-02-24,BIO,0.0962204322835067,-1,6
2026-02-25,TRX,0.9606239051746224,1,1
2026-02-25,TON,0.9106876564589116,1,2
2026-02-25,LTC,0.8925054757144179,1,3
2026-02-25,BERA,0.0593314833135161,-1,4
2026-02-25,JTO,0.0960611342317902,-1,5
2026-02-25,BIO,0.1105985073283748,-1,6
2026-02-26,TRX,0.9488467711051326,1,1
2026-02-26,BTC,0.9088505088520004,1,2
2026-02-26,LTC,0.8950857062286104,1,3
2026-02-26,BERA,0.0685688077462291,-1,4
2026-02-26,JTO,0.1271989553690631,-1,5
2026-02-26,VVV,0.1365974539175377,-1,6
2026-02-27,TRX,0.965425231444026,1,1
2026-02-27,BTC,0.9314450015238892,1,2
2026-02-27,BNB,0.9022509861150256,1,3
2026-02-27,BERA,0.07235846106768,-1,4
2026-02-27,OP,0.1210082265842765,-1,5
2026-02-27,BIO,0.1282419371214017,-1,6
2026-02-28,TRX,0.962310079368057,1,1
2026-02-28,BTC,0.9188895301488176,1,2
2026-02-28,TON,0.897763261520724,1,3
2026-02-28,BERA,0.0662617864100185,-1,4
2026-02-28,BIO,0.105949093452805,-1,5
2026-02-28,JTO,0.1371120780769963,-1,6
2026-03-01,BTC,0.9462286610957044,1,1
2026-03-01,TRX,0.9411160840333732,1,2
2026-03-01,BNB,0.9333435428349568,1,3
2026-03-01,BERA,0.0730171105091544,-1,4
2026-03-01,BIO,0.1024306501176495,-1,5
2026-03-01,JTO,0.1529118568295212,-1,6
2026-03-02,TRX,0.9636986233585608,1,1
2026-03-02,BNB,0.9413993711511536,1,2
2026-03-02,BTC,0.9344979431465676,1,3
2026-03-02,BERA,0.0822605375563918,-1,4
2026-03-02,BIO,0.1093089546724219,-1,5
2026-03-02,INIT,0.1510585826631249,-1,6
2026-03-03,TRX,0.9752589793182228,1,1
2026-03-03,BTC,0.946499649498713,1,2
2026-03-03,BNB,0.9149218864272616,1,3
2026-03-03,BERA,0.0499141147932742,-1,4
2026-03-03,BIO,0.1084582658290677,-1,5
2026-03-03,INIT,0.1196258450357414,-1,6
2026-03-04,TRX,0.9388728926910394,1,1
2026-03-04,BTC,0.9304886568043658,1,2
2026-03-04,LTC,0.9262245975414366,1,3
2026-03-04,BERA,0.06213164004828,-1,4
2026-03-04,INIT,0.1528887787676772,-1,5
2026-03-04,JTO,0.1608820827795187,-1,6
2026-03-05,TRX,0.9496492544921326,1,1
2026-03-05,BTC,0.9324462038567182,1,2
2026-03-05,BNB,0.9162472030079446,1,3
2026-03-05,BERA,0.0666444574008076,-1,4
2026-03-05,INIT,0.1434766783624975,-1,5
2026-03-05,JTO,0.1556786543963882,-1,6
2026-03-06,TRX,0.9670967163100532,1,1
2026-03-06,BTC,0.921728348455403,1,2
2026-03-06,BNB,0.9067154672375805,1,3
2026-03-06,BERA,0.0811294802158896,-1,4
2026-03-06,BIO,0.1343501584252878,-1,5
2026-03-06,INIT,0.1597783882669746,-1,6
2026-03-07,TRX,0.955842261540678,1,1
2026-03-07,BTC,0.9235714861508736,1,2
2026-03-07,LTC,0.8903349119345542,1,3
2026-03-07,BERA,0.0653122979470409,-1,4
2026-03-07,BIO,0.1479138724857927,-1,5
2026-03-07,USUAL,0.1696258201690785,-1,6
2026-03-08,TRX,0.9473603231736852,1,1
2026-03-08,BTC,0.9184596949434636,1,2
2026-03-08,BNB,0.908526505230828,1,3
2026-03-08,BERA,0.1055647421992335,-1,4
2026-03-08,INIT,0.1485783631343913,-1,5
2026-03-08,BIO,0.1525422934152472,-1,6
2026-03-09,TRX,0.9271221552915908,1,1
2026-03-09,BNB,0.9240661202447318,1,2
2026-03-09,BTC,0.8946552874514263,1,3
2026-03-09,BERA,0.1066015353026667,-1,4
2026-03-09,AIXBT,0.1354290905320327,-1,5
2026-03-09,INIT,0.1592767020687772,-1,6
2026-03-10,BNB,0.9288641586233678,1,1
2026-03-10,TRX,0.9191469941586924,1,2
2026-03-10,BTC,0.9158412113329936,1,3
2026-03-10,BERA,0.0686376077087692,-1,4
2026-03-10,AIXBT,0.1136017158870009,-1,5
2026-03-10,BIO,0.148841114685398,-1,6
2026-03-11,BTC,0.9483978494569482,1,1
2026-03-11,TRX,0.9270387594317432,1,2
2026-03-11,BNB,0.9072304336920388,1,3
2026-03-11,BERA,0.0855685504770955,-1,4
2026-03-11,JTO,0.1474827683857202,-1,5
2026-03-11,UMA,0.1573969889798,-1,6
2026-03-12,TRX,0.9574086154265918,1,1
2026-03-12,BTC,0.94561432785569,1,2
2026-03-12,BNB,0.9402586161271084,1,3
2026-03-12,BERA,0.1117657421342033,-1,4
2026-03-12,DYM,0.1696286593193074,-1,5
2026-03-12,AIXBT,0.1800997851391146,-1,6
2026-03-13,BNB,0.94192066832901,1,1
2026-03-13,BTC,0.9372795738397568,1,2
2026-03-13,TRX,0.9277004153401452,1,3
2026-03-13,BERA,0.1244959756574927,-1,4
2026-03-13,MOVE,0.1493626325612817,-1,5
2026-03-13,JTO,0.1707167343917013,-1,6
2026-03-14,TRX,0.950070235982498,1,1
2026-03-14,BNB,0.9470294851752842,1,2
2026-03-14,BTC,0.9427962206680202,1,3
2026-03-14,BERA,0.115594638237521,-1,4
2026-03-14,AIXBT,0.1547707678774143,-1,5
2026-03-14,USUAL,0.1678978391470707,-1,6
2026-03-15,TRX,0.9589831158696478,1,1
2026-03-15,BNB,0.9477062546646744,1,2
2026-03-15,BTC,0.9441905180706184,1,3
2026-03-15,BERA,0.1417107843188103,-1,4
2026-03-15,USUAL,0.159887435827102,-1,5
2026-03-15,AIXBT,0.1620227704859363,-1,6
2026-03-16,TRX,0.9579499768550508,1,1
2026-03-16,BNB,0.9442990498824196,1,2
2026-03-16,BTC,0.935525202948277,1,3
2026-03-16,BERA,0.0817910443229075,-1,4
2026-03-16,AIXBT,0.1437359832817119,-1,5
2026-03-16,JUP,0.1595452124363276,-1,6
2026-03-17,BTC,0.9427472936854516,1,1
2026-03-17,BNB,0.932563204790426,1,2
2026-03-17,TRX,0.909357456041528,1,3
2026-03-17,BERA,0.0898547236999808,-1,4
2026-03-17,AIXBT,0.1565859991014041,-1,5
2026-03-17,USUAL,0.1759814356148086,-1,6
2026-03-18,TRX,0.9745299833912634,1,1
2026-03-18,BTC,0.922458456903964,1,2
2026-03-18,BNB,0.9210271274217098,1,3
2026-03-18,BERA,0.0845362833192578,-1,4
2026-03-18,BIO,0.150382893671966,-1,5
2026-03-18,AIXBT,0.1684592844414726,-1,6
2026-03-19,TRX,0.971801924671381,1,1
2026-03-19,BNB,0.9499336936826284,1,2
2026-03-19,BTC,0.9218389657239524,1,3
2026-03-19,BERA,0.0696565136142667,-1,4
2026-03-19,AIXBT,0.1369857917221776,-1,5
2026-03-19,MERL,0.1536948071867165,-1,6
2026-03-20,TRX,0.9719689508830224,1,1
2026-03-20,BNB,0.9436520680182212,1,2
2026-03-20,BTC,0.9188586154383462,1,3
2026-03-20,BERA,0.1065583811519963,-1,4
2026-03-20,BIO,0.1173315511817998,-1,5
2026-03-20,AIXBT,0.1342187515863234,-1,6
2026-03-21,TRX,0.9842292127868444,1,1
2026-03-21,BNB,0.9465209621200934,1,2
2026-03-21,BTC,0.9317044859761692,1,3
2026-03-21,AIXBT,0.0615631497354532,-1,4
2026-03-21,BERA,0.0646342109007517,-1,5
2026-03-21,BIO,0.1059261911897106,-1,6
2026-03-22,TRX,0.9799697897794032,1,1
2026-03-22,BNB,0.9487535610288754,1,2
2026-03-22,BTC,0.9242151505616606,1,3
2026-03-22,BERA,0.0907005418164514,-1,4
2026-03-22,BIO,0.0940074612172867,-1,5
2026-03-22,AIXBT,0.0980560241520545,-1,6
2026-03-23,TRX,0.9597100398228242,1,1
2026-03-23,BNB,0.9520481509517984,1,2
2026-03-23,BTC,0.9048213476977598,1,3
2026-03-23,XAI,0.1105237596494479,-1,4
2026-03-23,USUAL,0.1170068171945314,-1,5
2026-03-23,AIXBT,0.1272330457068879,-1,6
2026-03-24,BNB,0.946682167750422,1,1
2026-03-24,TRX,0.931115691421318,1,2
2026-03-24,BTC,0.904171252463126,1,3
2026-03-24,AIXBT,0.1112711470645543,-1,4
2026-03-24,USUAL,0.1378516375262631,-1,5
2026-03-24,BIO,0.1384479515919751,-1,6
2026-03-25,TRX,0.9456806481750578,1,1
2026-03-25,BNB,0.9389586507599532,1,2
2026-03-25,TON,0.9084917418535486,1,3
2026-03-25,AIXBT,0.1021435306047014,-1,4
2026-03-25,XAI,0.1313256467307739,-1,5
2026-03-25,USUAL,0.1375895242190775,-1,6
2026-03-26,TRX,0.9714325470644772,1,1
2026-03-26,BNB,0.956835630352854,1,2
2026-03-26,BTC,0.902038847823647,1,3
2026-03-26,AIXBT,0.0703592942957338,-1,4
2026-03-26,BIO,0.1202987619342566,-1,5
2026-03-26,USUAL,0.1400743479737668,-1,6
2026-03-27,TRX,0.9608272937708088,1,1
2026-03-27,BNB,0.9556952377493344,1,2
2026-03-27,BTC,0.9097899161843718,1,3
2026-03-27,BIO,0.1214257855460282,-1,4
2026-03-27,XAI,0.1410043258653538,-1,5
2026-03-27,USUAL,0.1442074649579934,-1,6
2026-03-28,BNB,0.9291297142480588,1,1
2026-03-28,TRX,0.9276408846015022,1,2
2026-03-28,BTC,0.8808878950230361,1,3
2026-03-28,AIXBT,0.1261973019980472,-1,4
2026-03-28,BIO,0.1363283911557515,-1,5
2026-03-28,BERA,0.1465735321804684,-1,6
2026-03-29,BNB,0.9267672243103472,1,1
2026-03-29,TON,0.9098445937045532,1,2
2026-03-29,TRX,0.909052556836695,1,3
2026-03-29,AIXBT,0.118282945962182,-1,4
2026-03-29,USUAL,0.1292294964468071,-1,5
2026-03-29,IP,0.1446541522071087,-1,6
2026-03-30,BNB,0.932129862446616,1,1
2026-03-30,TON,0.9068053279994924,1,2
2026-03-30,LTC,0.8949378985369139,1,3
2026-03-30,GRASS,0.1270234922143465,-1,4
2026-03-30,AIXBT,0.139867458054204,-1,5
2026-03-30,IP,0.1484894887023958,-1,6
2026-03-31,BNB,0.9526118329399276,1,1
2026-03-31,TON,0.932722600744664,1,2
2026-03-31,BTC,0.9128789043654438,1,3
2026-03-31,GRASS,0.1197930508770073,-1,4
2026-03-31,REZ,0.1271263028351694,-1,5
2026-03-31,XAI,0.1282836521076566,-1,6
2026-04-01,BNB,0.9568945079649424,1,1
2026-04-01,BTC,0.9352843094712175,1,2
2026-04-01,TRX,0.9238607721088103,1,3
2026-04-01,XAI,0.1187027525131709,-1,4
2026-04-01,ZORA,0.1303507912339284,-1,5
2026-04-01,IP,0.1343539431842698,-1,6
2026-04-02,TRX,0.9686966971977106,1,1
2026-04-02,BNB,0.9367244155284102,1,2
2026-04-02,TON,0.9341439106270304,1,3
2026-04-02,GRASS,0.0819298122798099,-1,4
2026-04-02,XAI,0.10909408745154,-1,5
2026-04-02,DYM,0.1280618241335223,-1,6
2026-04-03,TRX,0.9677579732669722,1,1
2026-04-03,BNB,0.9441108879716824,1,2
2026-04-03,TON,0.931406088572728,1,3
2026-04-03,GRASS,0.1078414035693777,-1,4
2026-04-03,XAI,0.120616510945881,-1,5
2026-04-03,REZ,0.1291731964136839,-1,6
2026-04-04,TRX,0.9615602941960272,1,1
2026-04-04,BNB,0.9290885440962448,1,2
2026-04-04,TON,0.921413555724698,1,3
2026-04-04,GRASS,0.1097451519308572,-1,4
2026-04-04,IP,0.1102073540818632,-1,5
2026-04-04,BERA,0.119966496543571,-1,6
2026-04-05,TRX,0.9652044845928972,1,1
2026-04-05,BNB,0.9402107474727796,1,2
2026-04-05,TON,0.9193345138811552,1,3
2026-04-05,GRASS,0.0947133376210656,-1,4
2026-04-05,JTO,0.0951883375273006,-1,5
2026-04-05,IP,0.1032958957048092,-1,6
2026-04-06,TRX,0.9633376268834234,1,1
2026-04-06,TON,0.9483207529200772,1,2
2026-04-06,BNB,0.9409435319414368,1,3
2026-04-06,GRASS,0.0659162479908144,-1,4
2026-04-06,JTO,0.0732166073024682,-1,5
2026-04-06,BERA,0.0931957925050171,-1,6
2026-04-07,TRX,0.962274709216682,1,1
2026-04-07,TON,0.9442774048514968,1,2
2026-04-07,BNB,0.9377425972877236,1,3
2026-04-07,GRASS,0.0879812175837431,-1,4
2026-04-07,BERA,0.1085931535191072,-1,5
2026-04-07,JTO,0.1124812274648548,-1,6
2026-04-08,TRX,0.9502754415769392,1,1
2026-04-08,BNB,0.9355817019707784,1,2
2026-04-08,TON,0.9229971795620664,1,3
2026-04-08,GRASS,0.0828742490905145,-1,4
2026-04-08,JTO,0.0852299735044436,-1,5
2026-04-08,IP,0.1225601225774018,-1,6
2026-04-09,TRX,0.9619055497358632,1,1
2026-04-09,BNB,0.9174188129337436,1,2
2026-04-09,BTC,0.9124326401159888,1,3
2026-04-09,JTO,0.096029883247962,-1,4
2026-04-09,GRASS,0.1002619461278557,-1,5
2026-04-09,BERA,0.1113478198372435,-1,6
2026-04-10,TRX,0.9673508488672788,1,1
2026-04-10,TON,0.9315622251661446,1,2
2026-04-10,BNB,0.9249235749473376,1,3
2026-04-10,JTO,0.0729824249994382,-1,4
2026-04-10,GRASS,0.1002489630443553,-1,5
2026-04-10,BERA,0.1085749425746453,-1,6
2026-04-11,TRX,0.961843499019546,1,1
2026-04-11,TON,0.9343661994758656,1,2
2026-04-11,BNB,0.9321324370479488,1,3
2026-04-11,SUPER,0.0802543525757547,-1,4
2026-04-11,JTO,0.0876356456392355,-1,5
2026-04-11,IP,0.120160095882097,-1,6
2026-04-12,TRX,0.9483499502105036,1,1
2026-04-12,BNB,0.9371905153067068,1,2
2026-04-12,BTC,0.9064637563990798,1,3
2026-04-12,SUPER,0.0970625035507168,-1,4
2026-04-12,GRASS,0.1044693516773064,-1,5
2026-04-12,BERA,0.1101508709698143,-1,6
2026-04-13,TRX,0.941263066797806,1,1
2026-04-13,BNB,0.933968165067458,1,2
2026-04-13,BTC,0.9297577570461152,1,3
2026-04-13,SUPER,0.0930486164610014,-1,4
2026-04-13,JTO,0.1118516441500963,-1,5
2026-04-13,IP,0.1126276309056155,-1,6
2026-04-14,TRX,0.9399391548201296,1,1
2026-04-14,BNB,0.9311352149823784,1,2
2026-04-14,BTC,0.9297602912625011,1,3
2026-04-14,JTO,0.0812837154288431,-1,4
2026-04-14,SUPER,0.1199605874839377,-1,5
2026-04-14,GRASS,0.1309345096915111,-1,6
2026-04-15,TRX,0.9520879199237792,1,1
2026-04-15,BTC,0.9158408776479754,1,2
2026-04-15,BNB,0.9101358574283336,1,3
2026-04-15,JTO,0.096866590157679,-1,4
2026-04-15,SUPER,0.103084962811461,-1,5
